Time_(s)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
1132.1323234985468	-0.47268106540044147	-0.5620877608656883	-0.6558119910103934	-0.06097437606917487	-0.35884529894048517	2.261198897774403	1.0987385222406987E-8	-1.7663781874243528E-8	-3.8616587422126564E-8	8.107833200746714E-8	-5.496460110988063E-8	8.487234923764309E-7
1133.066108888926	-0.5772011590500673	-0.6012413561344147	-0.6534884784902845	-0.16337508708238602	-0.5954826135527004	2.3295981167600703	3.885749850316843E-8	3.314869927628552E-8	-9.425005530956415E-8	6.733741927224875E-8	1.9149161102334587E-8	6.836508688113686E-7
1133.999925939383	-0.5868079171826442	-0.6454261891543865	-0.6405693643859455	-0.11675868845648235	-0.5420056676322763	2.2473768568955936	1.3753293175031373E-8	1.358520445413785E-8	-5.917222956125436E-8	9.284992611787335E-8	-9.404650694237011E-8	6.801352377824123E-7
1134.9337784073966	-0.5710468553006649	-0.6336866095662117	-0.7576830163598061	-0.32127737005551654	-0.6471602063287388	2.2978328953568754	2.9619822386391667E-8	4.873558848774188E-9	-7.650104609821073E-8	6.374280958931268E-8	3.131193726787292E-9	8.191882562645744E-7
1135.867631289424	-0.6456545939048132	-0.7302309699356556	-0.8032216482928821	-0.044704931477705635	-0.7462879080664028	2.209112106034389	4.464983132594462E-8	4.811572262391735E-9	-8.987779633529895E-8	1.2912731099629744E-9	-1.6279534246669376E-9	6.488554124252041E-7
1136.8014293966908	-0.6980766008297602	-0.7091214522719383	-0.7943476470453399	-0.169575245016151	-0.48482580008831894	1.9749884204222605	8.367807441205487E-9	-1.2212557689249542E-8	2.0144326279107616E-8	2.8735507600727186E-8	-2.200167063606275E-9	7.103486956730557E-7
1137.735225864712	-0.6840249026815096	-0.8391524307429791	-0.7286867861236844	-0.20535113082991707	-0.5802336985414679	2.0957942249683232	1.6985559339171294E-8	-5.928934795993313E-8	-2.0208549283409413E-8	5.1670168346886316E-8	3.6226363435182436E-9	9.20823338763227E-7
1138.669019546213	-0.6668763551861048	-0.7001065693795681	-0.7230922005006245	-0.28191160990132225	-0.5374454673040997	2.266869273896401	6.17096276771343E-8	6.669364875042669E-8	-3.683332411084483E-8	1.272587446045527E-7	9.661030725999112E-9	8.522332080406858E-7
1139.6028635872033	-0.8103302214294672	-0.8833832785487175	-0.8622975977403777	-0.45629150089290405	-0.5922258801080964	2.1807631477713585	3.705582555605107E-8	-2.39344962429033E-8	-1.7332077048053053E-8	1.0124649197188493E-7	1.585403135211322E-8	8.07516076244545E-7
1140.536661470835	-0.7774404759208361	-0.8135066278278827	-0.8450489012258393	-0.3064856073922581	-0.6662801016460765	2.190483251443276	4.5700875533097275E-8	6.159727034113407E-8	-4.1588255245819986E-8	8.317226697425082E-8	-2.476638337929615E-8	8.120041903555329E-7
1141.4704721853172	-0.7150456290692091	-0.8426829934120178	-0.8871142949376788	-0.3499203994870186	-0.656673517416824	2.0041202157735825	3.4873208917411734E-8	7.680107334058668E-9	6.1659772264963716E-9	1.3330660273975885E-7	-2.6880166983665244E-8	8.096231404435E-7
1142.4042743515438	-0.843785397708416	-0.8674854688346386	-0.8733173055308205	-0.4106033485796716	-0.9092519940300421	2.1605884484373608	6.74570266373986E-8	3.4814432015039826E-8	-1.60581394635477E-8	1.0116379361180283E-7	1.8935237210916038E-8	8.970921724923509E-7
1143.3380504016316	-0.9410427169253429	-0.9199057050049305	-0.9028807740126338	-0.43514952808618546	-0.877260417423465	2.0137529648267307	4.12810808697291E-8	6.716614075563763E-8	-6.2189369890076505E-9	9.006031358815652E-8	-2.6362402743166443E-8	8.556286371854159E-7
1144.2718703007174	-0.8771069689343373	-0.9419039890170098	-0.9982038087078503	-0.3144284089406331	-0.8570760292085734	2.0265467957808423	8.211853413930825E-8	3.068851850554022E-8	-2.984462225148873E-8	1.1151642063113819E-7	-4.7868818846912E-8	6.828487205274967E-7
1145.2056505579405	-1.018645900612076	-0.9675479106605053	-0.9789905239428792	-0.46868006388346356	-0.8045722564513033	1.7190883486316755	6.509961748344512E-8	5.2988523808930165E-8	5.210526493823757E-8	1.1244950440463355E-7	9.364366741137717E-8	7.269184827209704E-7
1146.1394256488747	-1.0726823279013236	-1.0010183103382588	-1.0475031839949744	-0.5007402921716372	-0.786940071393143	2.1039754662376184	1.0330919165537429E-7	6.79987195933247E-8	-4.513738739641226E-9	1.1154119823279373E-7	3.6401449009435785E-8	8.449756841445824E-7
1147.073274714535	-1.0517054640998442	-1.0592520996928214	-1.0428607112595014	-0.5620656278398302	-0.965696363963864	1.7961634397506714	8.689613904504906E-8	8.878873776138607E-8	3.1737027252854376E-8	1.3096137790480236E-7	4.101949773894901E-8	8.405400704815125E-7
1148.0070901987008	-1.0965483362476032	-1.1171756222844125	-1.0859604552388191	-0.64177196390099	-1.062626834620129	1.8610349492384837	8.72257331979904E-8	8.006565006612532E-8	-6.743940061653005E-9	1.6635642960228874E-7	-2.1935972444601026E-8	8.809267135528924E-7
1148.9409060724442	-1.0834154300391674	-1.1074219286441802	-1.0000962615013123	-0.7187531706359651	-1.0548198934305797	1.8268061882028213	1.0162485011481039E-7	1.0682235794548197E-7	7.725214032232623E-8	8.788437923233671E-8	7.441324784829414E-8	9.117452571840139E-7
1149.8747396887024	-1.2314338975896437	-1.1998930983245373	-1.137987159192562	-0.6937855217191908	-0.8045391602949663	1.575051099061966	1.2313633785508032E-7	8.300448826493588E-8	8.989393801938478E-8	2.037637814565358E-7	5.585525212541218E-9	8.33740090171612E-7
1150.8085872734289	-1.2948513384908438	-1.2559362284839153	-1.1942738911935262	-0.7396290550629298	-0.9497781748121435	1.8027384928785837	1.254151508219394E-7	1.1394131575843069E-7	4.070250274845722E-8	1.8717475606900777E-7	6.801561079821728E-8	8.421856654063515E-7
1151.742377749751	-1.288621176655094	-1.2793981559574603	-1.2992837854794093	-0.6813522237870429	-1.1323213204741478	1.6507319544370358	1.3131717198380214E-7	9.528863265329196E-8	5.2800938822865785E-8	1.967078572375023E-7	1.7110040632066373E-8	8.314456016741365E-7
1152.6762057916621	-1.4174154121428728	-1.3835097901523112	-1.3445348643830843	-0.8990643355581496	-1.1963287883184173	1.6150903690319796	1.4658642706101305E-7	9.780673382479908E-8	8.039572555781753E-8	1.6587672454336933E-7	-9.313012036042353E-9	9.08857594288917E-7
1153.6100143411877	-1.5128381717950106	-1.3682332441210747	-1.34801099555833	-0.7871890159116851	-1.2443443489345638	1.311156812768716	1.5955774548598225E-7	1.6144125478297078E-7	9.943283189882185E-8	2.5118116679160554E-7	8.403949695026051E-8	8.616396301765466E-7
1154.5438164183618	-1.4779645676414173	-1.5108494974672795	-1.3257435379283768	-0.9544781297445297	-1.2187157700007611	1.477626228561768	1.4256918216392495E-7	1.4791054454846232E-7	7.73947603752872E-8	1.404837397162343E-7	1.5941496860098151E-7	8.777318626410454E-7
1155.477601400089	-1.5611701980233192	-1.460899642854929	-1.4389887122171265	-0.855574406683445	-1.1662073941393332	1.5109721210140448	1.791269722901034E-7	1.2098397458452969E-7	5.6344768318184087E-8	1.4979024323947241E-7	1.2501639224747998E-7	9.035437137327838E-7
1156.4114047913074	-1.5425054505467415	-1.5472620703279971	-1.5222056401627404	-0.955517521335019	-1.1938866180452434	1.4301730216695712	2.2695058500983014E-7	1.4091261298917546E-7	1.4148409129708858E-7	1.780132752004891E-7	1.401299062235231E-7	8.995433995598524E-7
1157.3451799132342	-1.6634162664413452	-1.6599327474832535	-1.541056364774704	-0.8052165359258652	-1.411143193190748	1.474577726652989	1.7540587889935543E-7	2.198862103169419E-7	8.187799039017726E-8	2.546692582194014E-7	7.603813405814399E-8	8.474498183698762E-7
1158.2789538380619	-1.8149155328671138	-1.6662753537297248	-1.6437419833881515	-1.049888826906681	-1.4254206269979477	1.5972616173900092	2.1069182071852357E-7	1.6629735822458946E-7	1.0767267623948949E-7	2.1976275489268653E-7	1.0639183356806251E-7	9.91638916981907E-7
1159.2127868120185	-1.8893437925726175	-1.7415650628507138	-1.5969265050121717	-1.2004544643892183	-1.3516209985722194	1.3268605476388564	2.5555376985731174E-7	2.2462526233317775E-7	1.915452231927915E-7	2.476132757746319E-7	1.1258666796885874E-7	8.861596940465112E-7
1160.1466607204195	-1.9115735112378995	-1.8778385013341903	-1.7813664706689971	-1.117002225584454	-1.588268099183386	1.2487812185516725	2.6743745516354025E-7	1.9461544905553427E-7	1.8640618557637237E-7	2.2070460983824366E-7	1.0242773539483974E-7	9.041143171794919E-7
1161.0804506445618	-2.051177678629756	-1.8855179011821748	-1.833189023392541	-1.290190448363622	-1.4240955872969194	1.1549391878338962	2.560021489987445E-7	2.4241152221782095E-7	1.5665086080320382E-7	2.6597364266921317E-7	1.3062356390178102E-7	9.020819419124153E-7
1162.014190919825	-1.9887049080183108	-1.9698399379849434	-1.7823889926075935	-1.2984538368052907	-1.5659048211845485	1.5924484397356327	3.079965357050661E-7	2.395804338698273E-7	2.527472232915801E-7	3.39407700577696E-7	1.5000403249111442E-7	1.0514575644867346E-6
1162.9479983671383	-2.2002060804516077	-2.0574838422238826	-2.0806991202490672	-1.2448735460639	-1.6742810837247155	0.9101860087651473	3.1307997015890803E-7	1.9790624426722241E-7	2.2470554713959574E-7	3.162276383833918E-7	1.0643806873502975E-7	9.094348436271038E-7
1163.8818146670528	-2.3719369415193796	-2.0917344532907007	-1.9819690393550056	-1.3771944360600576	-1.7364775985479355	1.144000535401014	3.161136904811983E-7	2.7804394914324746E-7	2.0467884736948504E-7	3.2871794647042305E-7	2.446198539713258E-7	1.0699027763851006E-6
1164.8161978429011	-2.360511686032017	-2.2313718266785143	-2.0418028799550876	-1.6523460058702364	-1.5453954250975088	0.9870297163724899	3.4837478141868565E-7	3.149367996071637E-7	2.191721071687731E-7	2.4875653728353183E-7	1.1183485807669921E-7	1.0042317971060516E-6
1165.75000958461	-2.4863090192278228	-2.2075696766376494	-2.2645539843610356	-1.4772356938984659	-2.0026236474514008	1.0706598168382278	3.430040913159158E-7	2.9960860286259647E-7	2.2171333982490943E-7	2.7583973215094095E-7	1.314322843442282E-7	1.009161405912944E-6
1166.6837905988114	-2.5776522575567165	-2.27796610891819	-2.232960442347186	-1.5409095047248735	-1.8261337341232733	0.8379348373183837	3.5958701969721605E-7	3.413617315429964E-7	2.3084967786044918E-7	3.2197344937666135E-7	2.0230616346146796E-7	1.1516850039434095E-6
1167.6175996993204	-2.7022625810156264	-2.4667378649115563	-2.328481945608343	-1.6403237730264664	-2.0189413794062356	0.953327184686294	3.6031704515266717E-7	3.3675132458005656E-7	2.938687687327132E-7	3.3006891631936607E-7	3.794245042706881E-7	9.100317565938042E-7
1168.5513760983354	-2.751657177383701	-2.472960601747036	-2.2709609610693797	-1.8715298473834991	-2.05395770072937	0.638762538249676	4.108889226043665E-7	3.880915971000054E-7	2.5136340825328664E-7	4.16251073235069E-7	2.6745438166269654E-7	9.868036442499633E-7
1169.485198990526	-2.833950078735749	-2.6587685070931912	-2.4942380392125676	-1.7270854612191517	-2.219786383888938	0.8224200096267921	4.3883864255005655E-7	3.986409922926426E-7	2.4311589157571855E-7	4.4126408636448915E-7	2.7643903727816695E-7	1.02902910389477E-6
1170.4189860067954	-2.93252896082898	-2.7555971071124077	-2.6236851289868355	-1.9331048702200253	-2.2045207998969336	0.4437323327247913	4.624764532577439E-7	4.221160581258142E-7	3.569296123092443E-7	4.078495143017974E-7	2.9542914582912573E-7	1.0388654896477091E-6
1171.3528243573276	-3.1300432924181223	-2.846734070032835	-2.6844750217029025	-1.9528606062134106	-2.2823514572598715	0.5473654373334005	4.946949031918186E-7	4.6353679700904997E-7	3.2853865167681154E-7	5.21267928148828E-7	3.1267226423597127E-7	1.1904744894408823E-6
1172.2866626469447	-3.1668079576144614	-2.8633146211504936	-2.795422250671046	-2.294915035367012	-2.130474631081928	0.7845992291202912	5.203917780803027E-7	4.6406797417513127E-7	3.7263607027806166E-7	3.6316364970967886E-7	4.1456663981209794E-7	9.274548263827329E-7
1173.22048059683	-3.234810992454489	-2.979318317770958	-2.7947606912681033	-2.2444522380828857	-2.509303856979717	0.4655066350331673	5.520405156849003E-7	4.895499022898294E-7	3.0399471251956096E-7	4.3889422932723537E-7	3.129563083468758E-7	1.0388313068271403E-6
1174.154279057077	-3.234810992454489	-3.078314512223005	-2.891709429877145	-2.256330800553163	-2.556429387493567	0.3346767735022765	5.520405156849003E-7	5.081157063135922E-7	4.1116608888688605E-7	4.0594266781253635E-7	4.565545635694878E-7	1.1563588099863212E-6
1175.0880791928062	-3.5223440316816172	-3.210235145688057	-2.9063586039202556	-2.4859246959288916	-2.5353185615756293	0.35889925119968563	5.841294241187541E-7	5.395084705600659E-7	4.2207737086750194E-7	5.421328156941753E-7	3.8105355080439744E-7	1.1769949506983444E-6
1176.0218984911949	-3.7692994189759097	-3.2730182774364946	-3.0155562854238918	-2.455321706003613	-2.6536571952429684	0.2954756497190549	6.372849566746582E-7	5.771997521149188E-7	4.4545139657499867E-7	4.3276454582013874E-7	3.1581267606741814E-7	1.2404377329375656E-6
1176.955716557432	-3.8417747262865305	-3.4971078239381312	-3.22405100188085	-2.7457952052354813	-2.82451548630541	0.06530756675280057	6.447264714751558E-7	5.43605512767E-7	4.883037938863274E-7	6.353422977969014E-7	3.800495560704625E-7	1.1632677661134835E-6
1177.889559248973	-3.9501201758782067	-3.536971391737461	-3.4194504554782594	-2.727580665714211	-2.946164385838942	-0.01806332629460555	6.893398046765094E-7	6.134037857426374E-7	4.512814379738911E-7	5.419307906673543E-7	5.559696698085567E-7	1.1899591629530877E-6
1178.823397599387	-4.166400166849296	-3.742555759102106	-3.357400047991957	-2.8285338472988872	-2.973669959740205	0.017379303391163167	7.163321535525445E-7	6.799187736278279E-7	5.383353969158345E-7	6.083356184370453E-7	4.896046855993507E-7	1.1885262898104137E-6
1179.7571537408096	-4.239756643151243	-3.7677570417523385	-3.5795936935714314	-2.8995217573311596	-3.115923836149953	-0.20059634229311576	7.08871456100242E-7	6.381076107124582E-7	4.7018842310972994E-7	6.172853739910237E-7	4.077102953405819E-7	1.354189620073523E-6
1180.690925575419	-4.414860547830661	-3.937428003549576	-3.538226935480322	-2.9139751204186015	-3.2530657059767027	-0.3055044710636139	8.243104538246666E-7	6.216447407113063E-7	5.645184537135577E-7	6.829228661169587E-7	5.08027322547195E-7	1.3089708859230167E-6
1181.6247425990518	-4.599326361591618	-4.075491679459811	-3.8114223118339265	-3.0292875808146267	-3.264005528932268	-0.5020789051285157	7.901030051607949E-7	7.301761555888965E-7	5.699938658271892E-7	6.257090659672252E-7	4.965408483898945E-7	1.2187104276751171E-6
1182.5585406091611	-4.697940691684683	-4.173290020227432	-3.922821312078408	-3.3147866891490088	-3.303181537173011	-0.48736158357216763	7.948266263209478E-7	6.981617366758498E-7	6.100395803484347E-7	6.204358106537097E-7	6.088556508885266E-7	1.3958421550416892E-6
1183.4923714932593	-4.862650109454989	-4.2473664119839665	-4.036629744938442	-3.3504362586471768	-3.389723641628569	-0.8582991940470842	8.748481922203632E-7	7.562756103526868E-7	6.662977642862605E-7	7.024136127437128E-7	6.197548154419501E-7	1.3445620755851782E-6
1184.4262454421919	-4.925932333494226	-4.432390816509724	-4.045719839632511	-3.518671513431602	-3.6197951063513756	-0.6042027376019038	8.949353457749626E-7	8.272094782490753E-7	6.429965339975588E-7	8.016280900886819E-7	5.982153959275719E-7	1.4093639323333655E-6
1185.3600568920758	-5.09387260551254	-4.622768713533878	-4.313757811273847	-3.458351886106862	-3.6537770940498873	-0.885596422621837	9.23003245926644E-7	8.422150152798081E-7	7.091159652358368E-7	7.160634074831871E-7	6.844353629777199E-7	1.2556574210697999E-6
1186.2938140743124	-5.320215942338109	-4.73669962733984	-4.356616047876222	-3.6863667054308786	-3.6766876578330994	-0.7954085486439558	9.725709799488045E-7	8.598052257351022E-7	7.093030295011191E-7	8.377161995349052E-7	5.901342721535555E-7	1.3608126070257772E-6
1187.2276073714845	-5.477391806741555	-4.905065431445837	-4.5258306083934645	-3.778817472358545	-3.6997341337529095	-0.9417820366529318	9.861587629952028E-7	8.539110686891192E-7	7.30557703295954E-7	7.99570556410281E-7	6.459435156601915E-7	1.4694983529793895E-6
1188.1614209713098	-5.57336210894088	-5.037051956355572	-4.523722419781344	-3.9848112472229533	-3.839414254508235	-1.1797199140374477	1.0283350931062079E-6	9.131341222181157E-7	7.442224866915101E-7	7.994356278388185E-7	6.362232695160874E-7	1.3380357496127493E-6
1189.0952148138658	-5.754066196580728	-5.135631156712771	-4.676001462553229	-4.105866582029396	-4.106256164610386	-1.2249943287326739	1.0703825774716438E-6	9.710255295405056E-7	8.255405239054533E-7	9.275856969820026E-7	7.367589292309569E-7	1.4152013381308319E-6
1190.0290599799525	-5.880964221432805	-5.29555436000228	-4.808803503002439	-4.20881341314978	-4.092128356749361	-1.3303967725772123	1.1458963921300415E-6	1.0008325530222613E-6	8.993787092183151E-7	9.464201039523045E-7	8.287080761880958E-7	1.3940814972648088E-6
1190.9628589216834	-5.992070871715744	-5.354948277771473	-4.8985127210617065	-4.133247874677181	-4.084854253313758	-1.437461069570138	1.1683532373320032E-6	1.036047952250401E-6	9.083537836941522E-7	9.84575705438809E-7	6.862780278910877E-7	1.5078884432020615E-6
1191.8966402466638	-6.275267913316687	-5.567851708829403	-5.017748112125056	-4.436839655041695	-4.266147329048677	-1.2867673761569536	1.1775052509201416E-6	1.0316214639730537E-6	9.056868173893578E-7	9.75896730709053E-7	7.824269954438386E-7	1.4253567007558812E-6
1192.830499071512	-6.449878306438525	-5.62425459548831	-5.107450386243207	-4.406835401223765	-4.414558055048639	-1.3669256292856657	1.2390745011495727E-6	1.071397174912754E-6	9.419657950719717E-7	1.0049674593637527E-6	8.186073186264238E-7	1.5558667927996944E-6
1193.7642636037206	-6.612137364223599	-5.763040702044964	-5.249112497482981	-4.538819103605217	-4.542664154009386	-1.7045945181296422	1.2440986668952009E-6	1.0931634673402206E-6	9.718948658910654E-7	9.890836137620325E-7	8.669298615078758E-7	1.6011859550733073E-6
1194.6980712796822	-6.665264276166757	-5.979462974518538	-5.391971147486141	-4.686473273568684	-4.838111584159461	-1.950480351654383	1.3038840791728225E-6	1.1660921798790815E-6	1.0007605317316509E-6	9.65476740251187E-7	8.128670933600765E-7	1.4938871184203836E-6
1195.6319135405201	-6.997736449042956	-6.139738474786282	-5.505458210195814	-4.797862754099899	-4.902000573548404	-1.718231432712995	1.323537697386142E-6	1.2112662798914597E-6	1.0638464433602676E-6	1.094174143490928E-6	8.109561350555571E-7	1.598336187629202E-6
1196.5656928662477	-7.132246745750308	-6.188506175577641	-5.663398834211486	-4.9053485782610045	-4.891055047512054	-1.8044998886493535	1.368057403373712E-6	1.224009706944938E-6	1.1377994519199466E-6	1.2066049597340831E-6	9.936849932627094E-7	1.6290764591775521E-6
1197.4995375496549	-7.3200454252461595	-6.460558811575174	-5.992287139807429	-5.126401097410255	-5.099254442886873	-2.151690375346404	1.4438165703250898E-6	1.262344425910565E-6	1.1384631767795655E-6	1.097102747374729E-6	8.965308372907226E-7	1.602923479579837E-6
1198.4333434896855	-7.400318406522274	-6.517060551792383	-6.120206675359181	-5.318130997320016	-5.051649476994168	-2.3813896672083783	1.4473855924216684E-6	1.2767336309276334E-6	1.1898657273818366E-6	1.123463918006911E-6	1.018010415486747E-6	1.6116736286451424E-6
1199.3671424492977	-7.653532893086473	-6.765419041365385	-6.280709309237344	-5.3138465856512385	-5.242230271073905	-2.2937721587144413	1.5216174633174429E-6	1.3110508269487846E-6	1.115540567266641E-6	1.271732649528741E-6	9.638882399503257E-7	1.5306557932065977E-6
1200.300957098282	-7.891927044217785	-6.9929698064923285	-6.2502468792455534	-5.521852880716324	-5.551637112417004	-2.5442748705928144	1.5328698663841895E-6	1.3991986769386344E-6	1.156678550980243E-6	1.3435054435819577E-6	9.583897999484227E-7	1.6622736361001733E-6
1201.2347681140088	-8.191203059628606	-7.198284976184368	-6.494181443537984	-5.460861639844047	-5.632354578511282	-2.6693960113021045	1.543861628835292E-6	1.48405977093324E-6	1.2758645227050285E-6	1.3247820639261952E-6	1.0036368026874082E-6	1.690400845381687E-6
1202.16857755522	-8.405543647085628	-7.403798771649599	-6.731965870729515	-5.6954211004906234	-5.8395517989993095	-2.8864431077471147	1.62953418417108E-6	1.4447709704261673E-6	1.3022377778385653E-6	1.307418049587182E-6	1.0537761490565426E-6	1.7293350659178112E-6
1203.1023998717496	-8.60288349725306	-7.667945536226034	-7.029497532972267	-6.0604461497730675	-5.954257374460047	-3.2325906415398302	1.6933598452402606E-6	1.5074252586440924E-6	1.380817463169249E-6	1.326925111611984E-6	1.1215549612338598E-6	1.8443626945432133E-6
1204.0361773628424	-8.860839736337462	-7.850353542715311	-7.008430181869438	-6.157508326073487	-6.174488631839102	-3.3049937211550198	1.7440980719159334E-6	1.5499063798322943E-6	1.3580463261729693E-6	1.3806526190361272E-6	1.1846111991619003E-6	1.8409123696930295E-6
1204.9699773971254	-9.188855830579996	-8.068083231896162	-7.297698026256902	-6.516439817017979	-6.576846936886961	-3.5764685915066647	1.7325759173960514E-6	1.6042977115985312E-6	1.4727508282628195E-6	1.3396082114588802E-6	1.1393395161541134E-6	1.8566963033649325E-6
1205.9037879796424	-9.40917824829618	-8.2873116992414	-7.483682110905647	-6.824162693487273	-6.302405691959641	-3.4551231087400365	1.8067752834523211E-6	1.679407296966345E-6	1.3851843975767582E-6	1.418541887734641E-6	1.1954234691294774E-6	1.9235193863379087E-6
1206.8376290544677	-9.746575811877847	-8.630798308551311	-7.8039349136607985	-7.017434828811222	-6.987165435471318	-3.959835619880603	1.893554276818796E-6	1.7020760955737356E-6	1.472754092489694E-6	1.524062867011748E-6	1.3166148873595068E-6	1.983272119003706E-6
1207.7714517443633	-10.07256773362557	-8.93230559155345	-8.098304059888635	-7.2401097764571505	-7.140024681660262	-4.046214710061367	1.937822219268018E-6	1.7864545550721708E-6	1.5314834640019014E-6	1.546093046883202E-6	1.3763466851622217E-6	1.9817962154089464E-6
1208.705263861464	-10.455700008198619	-9.241438497602939	-8.418933739619595	-7.666014558739132	-7.453250255097043	-4.078420627575654	1.9403908769923656E-6	1.8284530214088214E-6	1.5471028635351172E-6	1.612912553294944E-6	1.4053541781776894E-6	2.054273698153447E-6
1209.6390473609429	-10.808032792682448	-9.654290699213742	-8.666918735419001	-7.880877391331726	-7.794108671220866	-4.550410138299832	2.071239018036294E-6	1.835237212588004E-6	1.589098625137477E-6	1.7005784378193586E-6	1.4498545604029698E-6	2.0682007988249767E-6
1210.572843352365	-11.228180013597012	-9.990026588737965	-9.15297888645104	-8.237666109369862	-8.15416184406389	-5.244748544807617	2.1033441815398936E-6	1.94860106689175E-6	1.7186297562733196E-6	1.6658799523506146E-6	1.3331870306969692E-6	2.2004258971537114E-6
1211.5065812012426	-11.690903417766094	-10.317138532549142	-9.57582788169384	-8.56772393733263	-8.467414555224506	-5.2667376060898485	2.145916867697705E-6	1.9934978563759635E-6	1.6788383680202358E-6	1.6895634639220225E-6	1.485974996515751E-6	2.214966782014934E-6
1212.4404137691733	-12.038224681590995	-10.787221685051918	-9.919587680271693	-8.96803023914496	-8.703329822556539	-5.793822523493033	2.1876009347230013E-6	2.0178130010122333E-6	1.8356398410705873E-6	1.7752782489830339E-6	1.5387746416533515E-6	2.0504713802940602E-6
1213.3742606333956	-12.495862434307734	-11.289523214101791	-10.359477623232774	-8.984639731546244	-9.074267865581946	-6.0761777472037535	2.2625311665375116E-6	2.093931846799832E-6	1.8584671690770316E-6	1.740866778855268E-6	1.5824589151232008E-6	2.2810716126618732E-6
1214.308037850784	-12.95731569516162	-11.643783096969127	-10.779117653412479	-9.533114899363783	-9.491857836192304	-6.663093770352694	2.3008589804031116E-6	2.147743913527789E-6	1.994782420074878E-6	1.750500258757977E-6	1.587158260314071E-6	2.227088211540263E-6
1215.2418699427117	-13.478465599939227	-12.09694733172655	-11.167275567139898	-9.88623440100087	-9.820920764045281	-7.12851196871354	2.3655420435773086E-6	2.2185381980734944E-6	1.9692234926457167E-6	1.820733782972067E-6	1.8277194407410527E-6	2.2263286794548573E-6
1216.1757116979823	-13.98968039204677	-12.5373406521976	-11.574019977024623	-10.313309695985582	-10.241850176318126	-7.244876815722539	2.453716439114467E-6	2.313170327126145E-6	2.109546520088926E-6	1.922556481433348E-6	1.8530704604429517E-6	2.427729797948306E-6
1217.109489827557	-14.546585116535425	-13.108553179353475	-11.933669534112726	-10.922769308918053	-10.700478475879539	-7.943009467079089	2.5367278612342334E-6	2.4052322704785412E-6	2.107194226973384E-6	2.017926655621842E-6	1.9449594496327325E-6	2.462970605659394E-6
1218.0432621874058	-14.978386791422963	-13.629696088284254	-12.607195846736431	-11.299575400849184	-11.12175972556526	-8.260954934243973	2.6378953773174233E-6	2.4313824862185374E-6	2.188066001538829E-6	2.06642557639169E-6	1.9137840704581976E-6	2.5407726093383494E-6
1218.977072627828	-15.550713534777364	-14.173524802178145	-13.168265366128512	-11.771870694226688	-11.724610620601611	-8.532846939105253	2.640194123222883E-6	2.4328070534434902E-6	2.2504208940118096E-6	2.1644906934284913E-6	2.0000503852487427E-6	2.506202761577784E-6
1219.9109147613506	-16.065027391538024	-14.610601768642663	-13.543961681425571	-12.38065273563067	-12.222768631848423	-8.939895128974548	2.742464411462759E-6	2.5705614873015837E-6	2.2228451363845745E-6	2.184182562821175E-6	2.034700554212935E-6	2.496451058322052E-6
1220.8447407191268	-16.615481945375603	-15.17855933457613	-13.943891535912242	-12.8934699114826	-12.528499205004085	-9.763278217269825	2.81258116361063E-6	2.6056367325327E-6	2.382084853139291E-6	2.2527387189118247E-6	2.057822574435484E-6	2.761005499504426E-6
1221.77853354506	-17.15612422178189	-15.731363544613123	-14.604323879948684	-13.375735701786148	-12.942561566829681	-9.86202552742683	2.8446065528672337E-6	2.7694770394428192E-6	2.3519869639234623E-6	2.292235294838705E-6	2.0818222181921817E-6	2.6656221536899784E-6
1222.712292235773	-17.852845629056294	-16.330765191465616	-15.08075034299067	-13.822566095325682	-13.535908675329251	-10.346977221851166	2.930330021976761E-6	2.7962664825198393E-6	2.44875856196216E-6	2.4254126083667353E-6	2.2127666453423142E-6	2.866580733360173E-6
1223.646073651596	-18.383458968251944	-16.87594156488776	-15.649201923183032	-14.436348251170582	-14.226816888559949	-10.928732807246538	2.9974551481196045E-6	2.8132686965813168E-6	2.5527552513959675E-6	2.5282660389283547E-6	2.2089472562809994E-6	2.7948922705877793E-6
1224.5799217498732	-19.022294617568452	-17.51041275784373	-16.17631196975708	-14.944560471508238	-14.607942732220346	-11.382662734733177	3.067219414599597E-6	2.95009482118895E-6	2.5757527738300953E-6	2.6014203610151185E-6	2.4481847816060464E-6	3.224320245396548E-6
1225.5136670346703	-19.632636253411572	-18.070534044504164	-16.695201089339598	-15.480850450694561	-15.109014246274125	-11.993277963537436	3.0973397090063688E-6	2.975704235852933E-6	2.6517335841131723E-6	2.7467714493529974E-6	2.434217062000736E-6	3.2749602502907233E-6
1226.4474315990662	-20.182532681152225	-18.701238498836755	-17.396223005439555	-16.038159182502163	-15.507235298102552	-12.29312830647597	3.1920308292510775E-6	3.1202770492048232E-6	2.7579536360769534E-6	2.7191208901379327E-6	2.5893233414104076E-6	3.344286362889443E-6
