Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
832.1142023018593	114.30764086730778	116.06937101731698	115.56312054917217	113.80620533866542	113.03550916661818	112.40931842950258	112.68187809506288	-3.3357630444206523E-6	-3.847523935928028E-6	-3.9539265868189174E-6	-4.0914238784877825E-6	-3.7380553786536455E-6	-4.476764221712608E-6	-3.88918156541448E-6
833.0480878171911	114.19163753930479	116.150082455948	115.57344071343542	113.71417489328554	113.17773535019822	112.37986436553977	112.53589052878894	-3.3272331298469333E-6	-3.8397173960283805E-6	-3.956034655399482E-6	-4.109142710786016E-6	-3.668580960815865E-6	-4.423805975042181E-6	-3.7025390841966205E-6
833.9819242823104	114.2369578955695	116.13923184014857	115.70017773360014	113.68129027634859	113.13352219760418	112.1658689007163	112.55771328566166	-3.32044999701265E-6	-3.858852643476822E-6	-3.934497165886916E-6	-4.067478567871624E-6	-3.7654737700006363E-6	-4.388605787072333E-6	-3.7254429965186006E-6
834.9157791402317	114.32253803312778	116.09875817410648	115.51053699851036	113.74931135560784	113.21347006493144	112.03485731780529	112.6466993689537	-3.3471292853169427E-6	-3.842354934421367E-6	-3.9202411971169155E-6	-4.041124340959726E-6	-3.6946081691220867E-6	-4.4612992892593744E-6	-3.774106172454029E-6
835.8496230233893	114.24281054269522	116.1636660521229	115.51515386626124	113.64556478283235	113.1082361853785	112.09010930562562	112.55146759576522	-3.294206981267235E-6	-3.841860241250608E-6	-3.8855432659059695E-6	-4.077654788948074E-6	-3.723760321896295E-6	-4.486536518673995E-6	-3.813040024849929E-6
836.7835106223808	114.24566393438727	116.09092047251761	115.57095380797982	113.665730645614	113.00522077166372	112.32712930237705	112.7050915314601	-3.4158968939038115E-6	-3.870304160421569E-6	-3.9084493177314085E-6	-4.088661449272462E-6	-3.7081256860697188E-6	-4.463118032868609E-6	-3.70412650293461E-6
837.7174318463797	114.243587535806	116.17494724318385	115.57442949265241	113.71384088056428	113.03738386929035	112.11074853756212	112.49434871971607	-3.2772238413790694E-6	-3.8299149766665155E-6	-3.869594033679058E-6	-4.109325577412738E-6	-3.8103427183819864E-6	-4.4651727160094145E-6	-3.938886404429134E-6
838.6513212772592	114.27351078670472	116.08692112130423	115.52811830416321	113.62176615319082	113.01442108220525	111.93028161810203	112.5387385768386	-3.3061045150702757E-6	-3.8693744471969766E-6	-3.9197395690946735E-6	-4.078203610006863E-6	-3.7632417883269337E-6	-4.506938170728062E-6	-3.683937464264757E-6
839.5851728508444	114.41519007086754	116.08565506339073	115.45665369853377	113.72166090458632	113.02325761897697	112.10591259869662	112.49626493568604	-3.3140000372591794E-6	-3.844885042755824E-6	-3.974951115115065E-6	-4.030817237390215E-6	-3.7666309396087636E-6	-4.4098732131246155E-6	-3.710302066308466E-6
840.5190128176165	114.20735446922481	116.08700633297364	115.53999818339943	113.6332559798445	112.82491546041436	111.9446647837758	112.29276501559295	-3.3941184309152907E-6	-3.884504046335871E-6	-3.961154734943688E-6	-4.088777536324543E-6	-3.7392914395043784E-6	-4.593652569217713E-6	-3.87087545533724E-6
