Time_(s)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
614.0780348937291	0.3589225461085637	0.41796783432364465	0.19908682789121354	0.17049224177996317	0.7275011681697585	0.12487719093377773	-1.2273818941855121E-7	-8.841574423014247E-8	-1.1504345773759306E-8	1.499379230511977E-7	5.473116238566495E-9	9.028863036306654E-8
615.0117556941283	0.42236483469605446	0.4006209343671799	0.11390743617500577	0.22911005549960667	0.896946595473723	0.08237927349714133	-9.6890974125418E-8	-4.0168716297422566E-8	4.039875793488139E-8	2.2464948254640154E-7	5.006511175954537E-10	1.3342933886154832E-7
615.9454860360395	0.45003386835257214	0.3540006995201111	0.15417310063328063	0.25033071057664025	0.7067987688563087	0.10851089770977314	-1.3394061417959708E-7	-8.061575125116113E-8	2.8071698037976118E-8	2.0635544003142956E-7	6.055296222387096E-8	9.137980948942454E-8
616.879281010365	0.4151996473471324	0.43895730152726176	0.1070079037121364	0.1028281193640497	0.9660376594825224	0.03150711667079192	-9.302694395699456E-8	-2.5023399919901117E-8	6.965109561941115E-8	1.0506687119801836E-7	6.720689042267894E-8	-1.4027700315609871E-8
617.8130611015323	0.38773085239032906	0.33593953028321266	0.16357217196907317	0.11839049557844798	0.771717681126161	0.11855792827331103	-7.169968472108402E-8	-5.046657953114279E-8	1.619576133030402E-8	1.8846528493364782E-7	-7.617136779459251E-8	5.4521824790649816E-8
618.7467066586978	0.35046864300966263	0.33025834858417513	0.25874955526420046	0.26053696705235374	0.7281500453298743	0.3361932864555946	-9.775616308365515E-8	-6.838074306274246E-8	9.387256587364118E-8	1.723169190988717E-7	-7.369645522878549E-9	1.8180840343718567E-7
619.6804461354968	0.3982097214708726	0.3893384076654911	0.14574669407946722	0.105484991437859	0.7132336605678905	0.07602995519454663	-7.712240729967532E-8	-1.1016341562160802E-7	2.749092405220164E-8	1.6053233768361687E-7	5.472681802408386E-8	8.222706712950696E-8
620.6141705777408	0.39799963993330795	0.3852375663816929	0.08634847721883229	0.12293672478861278	0.794029061767188	0.05304042880351727	-1.1932930180433418E-7	-9.335917811924082E-8	1.0400862674890326E-8	9.798706344997347E-8	-1.9088970230652117E-8	3.414208972059795E-9
621.5478935365455	0.38375548645853996	0.3710617311298847	0.1310844538467271	0.20038888934585783	0.7783153802156448	0.014736846089363098	-8.656338564271568E-8	-6.9004373366851E-8	2.9699915127736503E-8	7.7029654906507E-8	-7.816986314524582E-8	-8.14532887412876E-9
622.4815729026559	0.3636928126215935	0.28732765540480615	0.15905100000756128	0.0581136801176601	0.8878699818795378	2.6113539934158325E-4	-9.086527243525261E-8	-1.0976280338987916E-7	4.854602423375878E-8	1.1773111088095507E-7	-1.8446867722647403E-8	1.85662273594593E-8
623.4152695213318	0.26962113690872985	0.45878144055604936	0.05888346689088004	0.16992220448123085	0.7352726540782235	0.18013663761890852	-7.810031535078824E-8	-3.643283171881457E-8	-1.7951753338233257E-8	2.0441159149570858E-7	-6.914929859146342E-8	-5.514409894864661E-8
624.3489521223057	0.43225043018658954	0.37094699665904046	0.07632462573902947	0.14626242799891365	0.8936572630297054	0.0818465850674189	-9.143068421631402E-8	-4.8363338576507594E-8	1.669885479022124E-8	1.8439691117147483E-7	5.63536194869783E-8	1.1079798437665369E-7
625.2826715800503	0.37503731437027454	0.2655749961733818	0.19489716738462448	0.13896835264232424	0.952777737243609	-0.08513047660772617	-9.497259794043395E-8	-8.26737956515877E-8	6.427581560904507E-8	1.2024419158351764E-7	7.28662281187435E-8	-8.602913975193024E-8
626.2163720222446	0.37895724425713223	0.33489003479480745	0.09135351117168154	0.14212014112207624	0.8102268522435968	0.14373921545652243	-8.712313369371272E-8	-9.96583556171879E-8	5.202175539935393E-8	1.8578120782943594E-7	-5.931061687551695E-8	3.320205252609575E-8
627.1500896213975	0.31322750449180603	0.3625143177807331	0.10891168883868627	0.204384489191903	0.5819589360193773	-0.07582344172092584	-9.711029933323428E-8	-3.907183721981139E-8	9.60612653583265E-8	1.5135932036951195E-7	-3.4086368540445894E-8	5.007064357001514E-8
628.0838326799588	0.32557674186925095	0.3599133551120758	0.13979951398713247	0.20492409500810835	0.5414268394762819	0.2243796753195616	-7.2784119940116E-8	-4.001629052839445E-8	3.085231710225607E-8	9.232897097655678E-8	9.438029752723682E-8	5.647536546013086E-8
629.0174978207062	0.3576898730049531	0.3530727684497833	0.11871418569769178	0.06963272392749786	0.7008849748156287	0.3702477360000977	-8.705398274160415E-8	-8.410039700819274E-8	3.768669712196258E-8	1.4490978899936295E-7	-3.243328942066181E-8	1.5050271145004032E-7
629.9511866470282	0.3686999889711539	0.33314772248268126	0.11617213487625122	0.08758630603551865	0.7443577057935975	0.13346943775048623	-7.808363356012803E-8	-5.187235645439715E-8	7.970383082428077E-8	1.9591729123547626E-7	-2.1461084284961785E-8	1.650856655359401E-7
630.8848898529706	0.407292440533638	0.39563683792948723	0.18815980000155313	0.18984131515026093	0.8398707414215262	0.24858180892009002	-1.0644381951091606E-7	-4.557140691796081E-8	8.154583439138599E-8	1.6284227399828495E-7	-1.8446496142059923E-8	-1.0893421384305046E-7
631.818640253155	0.3823833552499612	0.2536295153200626	0.028505340218544006	0.06880290061235428	0.784530102529309	-0.09760273133332913	-4.429394396385689E-8	-5.135197808691164E-8	3.185462958727348E-8	1.7959246469606343E-7	-6.25933188950459E-8	2.5255482142942393E-8
632.7523354953208	0.33992666006088257	0.28141167387366295	0.0642802066036633	0.1203027433819241	0.777775298465382	0.060358522030023426	-7.81022272318421E-8	-7.982664871475495E-8	6.640428954148329E-8	1.7566458903455222E-7	1.0004732777372832E-7	6.784261102940994E-8
633.6860614605824	0.3374771562715371	0.32617790177464484	0.03651254730565207	0.12740914109680387	0.5901122777299448	-0.08657872275664256	-9.769856655598313E-8	-3.690528850323004E-8	4.787602420338135E-8	1.2456413210814785E-7	-2.9934187268648303E-8	-4.78998895538053E-8
634.6197698529645	0.3388155015806357	0.3604482807219028	0.06365149361746651	0.03935001293818156	0.7600297819484364	0.016655846283986017	-1.442708331311944E-7	-6.717008592800567E-8	4.239949272600641E-8	2.79482312701593E-7	-1.6001578978194243E-8	6.586113252953505E-8
635.5534632802868	0.35833264142274857	0.30397908091545106	-0.013841172414166587	0.17921070754528046	0.8800736794417555	0.01268829290683453	-6.755067836889642E-8	-1.2844488023888581E-8	5.46308151183584E-8	1.6608688497588302E-7	8.513141304258094E-8	1.0181537363725189E-7
636.4871908477213	0.29316437741120654	0.4271529898047447	0.11163220661027091	0.026282212800449796	0.6178458725864237	-0.022349516932780925	-7.829593109867205E-8	-3.898662605670753E-8	5.021575854961824E-8	1.3605003054760305E-7	5.6801992969865065E-8	2.0887023038587563E-8
637.420914807643	0.2910129887362321	0.29113579615950586	-0.055351805474076955	0.12440428800053066	0.5929016484455629	-0.05508792801545216	-9.089411344884147E-8	-1.3514299921079135E-8	1.594043645548166E-9	1.8775311677249394E-7	-8.322882973908513E-8	5.704536438765084E-8
638.3546777413743	0.283778337140878	0.3287574127316475	0.09310970029660634	0.08245116968949635	0.7105036587877707	-2.0481130251517662E-4	-7.544024124034212E-8	-1.1969448151133736E-8	4.3276265643173986E-8	2.75166192904226E-7	5.890936800599157E-8	1.4138205458927018E-7
639.2883848417646	0.3076067181924979	0.2551641710102558	-0.015522490654672896	0.07181254608763589	0.6926758004860445	0.10892711350551018	-5.964311864322682E-8	-7.46249162416376E-8	8.090531746120103E-8	2.0057714673881193E-7	4.7994497885905886E-8	1.139698493374811E-7
640.2220904823197	0.30889061838388443	0.3275331765413284	-0.04039584632430758	0.0019292376107639736	0.7571714310483499	0.006538524077488826	-8.703649116340419E-8	-5.960276462175151E-8	3.107783421475447E-8	1.0308727038209201E-7	9.513073644747041E-9	5.5749362176652395E-8
641.1558523982411	0.3595300242304802	0.31174819841980933	-0.05473493146044867	0.029244254032770794	0.6960635144602169	0.10285254625173715	-1.0210057896947624E-7	-5.772064679189113E-8	1.2824019773340339E-9	1.2623701218451486E-7	5.907072396957552E-8	1.4979787141118053E-7
642.0895484556786	0.23651172406971455	0.3548752263188362	0.05266961348908288	0.04538129518429438	0.6914412562142719	-0.0748163450222749	-6.863796847545161E-8	-6.164128384878917E-8	7.285180392430644E-8	1.7742738622998492E-7	3.275245170497739E-8	-2.758842703548222E-8
643.0232424805994	0.30954924412071705	0.2576543800532818	-0.0035932372723306927	-0.0034970111317104762	0.6368986794894392	-0.011033291426988749	-9.352011087280089E-8	2.1628374090965985E-8	4.797859852549149E-8	1.1532000432435741E-7	4.275096091091175E-8	-1.873231246857167E-8
643.9569462734097	0.26052633797128993	0.3241231687366962	-0.032167537936142514	0.028984926640987396	0.5790413550355218	0.15018174797296524	-7.245211942381738E-8	7.0060558840946E-10	8.526332988912722E-8	1.1251810557050561E-7	-2.4450947409593348E-8	7.855786127877284E-8
644.8906726901159	0.257589948674043	0.34226883873343467	-0.015918809388365065	0.03227225277158949	0.7853792580691251	-0.12163889694672364	-7.712059694594208E-8	3.2270196920734535E-8	1.3791494873617539E-8	1.6622697481062155E-7	8.602561264661886E-8	-2.855068816049822E-10
645.8243726558314	0.22562658848861852	0.29354443997144697	0.026140287518501282	0.014584691160255008	0.8385729180140928	-0.11901518244009751	-7.345126939618395E-8	-2.889340323255856E-8	4.2902700164940285E-8	1.5580805383718168E-7	-1.1206441204293465E-7	-1.1591538884924237E-7
646.7580810410601	0.16783641651272774	0.25522169321775434	-0.05980482484613146	0.07602110256751378	0.5399969640103254	-0.15446525067090988	-7.193667293561835E-8	-2.8562309166359386E-8	5.047144688583103E-8	2.512271132462543E-7	3.081202525247054E-9	1.021421354446562E-7
647.6917594723332	0.24133704540630183	0.19429008811712264	-0.06247121414967945	0.17508396671877968	0.6229875135150823	0.21575449521724993	-5.6051780986386994E-8	-6.202179499986021E-8	-1.9499369405799214E-8	1.7656755755677178E-7	-2.850576785448438E-8	1.9222303867006698E-7
648.6255272465557	0.31360474539299804	0.15401007756590843	-0.006077967584133148	0.1612447922428449	0.6571644768118858	0.06888946145772934	-5.529257150293891E-8	-5.723767607519444E-8	-2.4278966930717325E-9	2.5815959060185214E-7	-5.271744798095374E-8	1.1219152960874356E-7
649.5592104552607	0.2396778812011083	0.29739698097109796	-0.026772638516766683	-0.02072737283176846	0.7961318201639436	0.1950899832523786	-3.9963484806685096E-8	-5.3678526055811254E-8	8.498839450314611E-8	1.7839731899671094E-7	-2.7253546299141102E-8	1.704383853948189E-7
650.492924005947	0.1881883256137371	0.24709198772907257	-0.06693799687283379	0.014442127611902025	0.4939856305718422	0.14932528080848548	-5.83176743565656E-8	-4.415299371244067E-8	7.111411883026404E-8	1.7146306911843272E-7	2.029040902422417E-8	8.903984943435886E-8
651.426673946342	0.20303720670441786	0.27430404648184775	-0.045891466949667246	-0.13592916395929125	0.5016565763137557	0.10753647811137713	-6.403721714251282E-8	-3.636862283871263E-8	4.6963341219274425E-8	1.2187523156514132E-7	-1.993105499693555E-8	1.7008425476219087E-7
652.3603779533712	0.27638943555454415	0.19761599749326705	0.024088150688580105	0.04361328813764784	0.46109121428294614	0.06919603164379413	-5.775212243478399E-8	-5.438289890397248E-8	1.719617259679962E-8	1.8887097650896576E-7	7.180652658930883E-9	-3.826874803389301E-9
653.2941185630181	0.2609649846951167	0.18962054327130318	-0.07125716762883323	0.05308632800976435	0.6571184925057671	-0.003640508995606349	-5.524370983586648E-8	-6.058955122429581E-8	9.368638357095261E-8	1.6493321609529555E-7	-2.440102963096962E-9	4.707649383720578E-9
654.2278294642771	0.226121598854661	0.1963452085852623	-0.042752956705433984	-0.1476769670844078	0.5788338285955515	0.010923916903825907	-6.426098758438624E-8	-4.983046131393264E-8	3.4265196675986706E-8	1.945114905674625E-7	-4.638955239489131E-8	6.085546895611338E-8
655.1615354213313	0.2038922073940436	0.17090547010302543	0.0478978157043457	-0.07691558119323519	0.7034276093948971	-0.16740957819498503	-5.193510510729626E-8	3.263980042706371E-9	-3.308049870557922E-9	1.6971149089658544E-7	8.40877244519104E-9	8.375593667318132E-8
656.0952109465209	0.23712208991249403	0.18705645054578782	-0.028517345232622966	-0.005044769081804488	0.512427725575187	0.019028761639044836	-5.627421077177919E-8	-5.724057800787622E-8	8.618373253391958E-8	1.3117762841058595E-7	6.50981793218707E-9	1.4366142718659622E-9
657.0289030466876	0.1987861543893814	0.23595388382673263	-0.08193770583186831	0.08167684161000782	0.6169266192750498	-0.11761272698640823	-6.016291588260337E-8	-1.1821194485659098E-8	3.7012774204247373E-8	1.4243047865166684E-7	-1.0077311759625757E-7	-4.0907470760787306E-8
657.9625672381725	0.2732056664923827	0.2618685528635979	-0.09023186564445496	0.03098269800345103	0.6890441355380145	-0.011651855821792897	-6.225038056659497E-8	-3.075351408897268E-8	9.889948302766404E-8	9.805226838964704E-8	6.924498191576429E-8	6.288769743265131E-9
658.8962558955748	0.29828866633276147	0.3015346147119999	-0.007931294185774667	-0.06000013235542509	0.8142414553598925	-0.06401690210287388	-5.948094942279168E-8	-1.8579325905727657E-8	8.920523519421488E-8	1.430985716432948E-7	-6.086381197462304E-8	1.3336716667565105E-7
659.8299565534185	0.21348917918900648	0.21957279667258262	0.007293678820133209	0.0015112666620148553	0.6514025838537649	0.0010301470756530762	-4.9674654164008755E-8	-4.849465359146746E-9	4.198061902851947E-8	1.6546249842597336E-7	6.228034706843623E-8	3.433707925355441E-8
660.7636694277111	0.2351251933723688	0.15360324084758759	6.737687758037022E-4	-0.08895011494557063	0.629114793105559	0.04498984263493465	-7.939812167486577E-8	-8.406010123190128E-8	1.1970280517453432E-7	6.756627856100079E-8	-3.4361789373219898E-9	1.236360280228231E-7
661.6974074534942	0.2264177743345499	0.23787615373730658	-0.05733199736901692	-0.10137042899926503	0.6254754892804406	-0.2562701598956035	-7.442709917289533E-8	-5.091654279375615E-8	2.347227491849614E-8	1.9594728306055332E-7	6.565931089456934E-8	-2.493145685211783E-8
662.631139947014	0.15074379866321883	0.20184422954916953	0.11388331864561353	0.04016412794589996	0.5969628711993044	-0.08323602894177803	-3.327795716144251E-8	-2.3176575787746878E-8	2.126760691891611E-8	1.384052580918866E-7	1.2659144508643375E-7	2.6280040789307315E-8
663.5649003700782	0.21690061688423157	0.30073450282216074	-0.029095722096306936	0.08092656814389759	0.6869561408053745	0.043336303188250616	-8.525400223537908E-8	-1.563933930449901E-8	-1.2057912764440524E-8	9.932242593673922E-8	4.68772582582161E-8	9.725025487856975E-8
664.4986094724696	0.20954280657072863	0.14405248761177064	-0.05359126201697758	0.08741349147425757	0.6032298457893458	-0.1816109550686983	-4.9736438439187394E-8	1.664843465778304E-9	8.263346804991028E-8	1.5326330072932008E-7	1.8647767260741594E-8	-1.771032986145574E-8
665.4323106876157	0.18016428065796694	0.18878286257386206	-0.006105036607810429	-0.050726286239094205	0.6772370663556185	-0.23418953613593027	-3.050394680519596E-8	-8.149272186060087E-8	1.414600613298771E-7	1.492638473327368E-7	5.4519459288270337E-8	5.948999180930084E-8
666.3660251950749	0.2435272770623366	0.1958554767072201	-0.12952046947819845	-0.1435970374279552	0.6655436063354666	-0.023941443516657904	-2.8775221082294597E-8	-1.882744001341038E-8	2.799907674537038E-8	1.7770293257390554E-7	-4.7615438015824766E-8	1.3813082543367484E-7
667.2997500354762	0.13647361348072687	0.2536088190972805	-0.0761023461818695	0.059333644807338715	0.5936989574269815	-0.17881771750175035	-7.976922181265412E-8	-5.348346698367244E-8	5.0086988369782794E-8	1.8531318183086394E-7	-1.1026418771415574E-7	8.155584120258868E-8
668.2334463686465	0.18369277069965997	0.23386717587709427	-0.031021519431046078	-0.17341761456595528	0.6989415003494783	-0.07484685056484662	-6.205272919302838E-8	-4.82768250158693E-8	4.551236777623486E-8	1.4800781709306857E-7	-8.350870417728521E-8	7.371520632380897E-8
669.1671515933986	0.17568896897137165	0.2084891013801098	-0.12936568473066604	-0.05227094143629074	0.42273808880285785	-0.12462028115987778	-1.01724604706523E-7	-2.8087417837109304E-8	6.1372103991525E-8	1.8129005832652316E-7	-9.977328118898686E-9	1.1144697048509177E-7
670.1008121610397	0.13296827984352907	0.17112247198820113	-0.03263135041509356	-0.04593130201101303	0.578288232060996	0.0969530980174358	-6.047057182325733E-8	-3.8333723361935225E-8	8.357524069266405E-8	1.951539069963671E-7	6.602512569690172E-8	1.9042341985157246E-8
671.034527536463	0.2149936892092228	0.16642388701438904	0.010308023009981428	-0.06476530763838026	0.4811262224208225	0.05710853636264801	-4.4644671292546874E-8	-5.6289249358067997E-8	2.0712824194002314E-8	2.3394597035353217E-7	2.8449326742365096E-8	-8.243310697169065E-9
671.9682413258053	0.10465432330965996	0.20097806826233863	-0.008514716156891413	-0.041635836164156594	0.6727602989836172	-0.08821007150870103	-3.303370455542726E-8	-4.793964848598159E-8	7.614156712784322E-8	1.6186324716080695E-7	3.149464761101166E-8	1.003085724875512E-7
672.9020092027874	0.15139691966275373	0.22014362663030623	0.0030165218881198336	0.005394140051470863	0.7189194478771903	-0.08957089311801471	-7.75385005249258E-8	-2.8146473712398028E-8	7.14504834991702E-8	2.380091911873282E-7	-4.2882772413298524E-8	2.378983500300714E-8
673.8356981048064	0.20735983550548553	0.0893498957157135	-0.0757061413356236	-0.029206744498676725	0.5680411471561952	-0.11911211506678508	-9.514644053719174E-8	-3.1903959456063E-8	5.498716419642517E-8	1.1548161752826958E-7	8.846054894997256E-10	3.554396576507324E-8
674.769411406465	0.18105828079084554	0.10603559985756875	-0.09414043171065194	0.012158125638961792	0.5755213560028509	-0.18953761343772596	-3.627960647390382E-8	-5.8495430613382396E-8	3.264460074816082E-8	1.5144702533378832E-7	2.530049608870605E-8	-2.9865754726734355E-8
675.7031153318376	0.1399101298302412	0.1213236428797245	-0.1430816426873207	0.012158125638961792	0.5543981953100725	0.021754045899097737	-9.99196126569258E-8	-1.338030496827753E-8	4.581736439715717E-8	1.5144702533378832E-7	7.262385683450034E-8	-5.97201494492906E-8
692.7708831638769	0.06974073064823945	0.014118761569261552	-0.0519473169531141	-0.11788174013296764	0.1703739044341174	0.12433497722332294	4.8301767290731545E-9	-1.429527487847187E-8	4.934472372159946E-8	6.902984690293262E-8	-1.631354518689238E-8	1.5691640755041984E-7
693.7047398392624	0.009310034414132437	-0.013175381720066071	-0.015158876776695251	0.0011064931750297546	0.030209702524271877	0.30561773822857785	-3.9062772012811615E-9	-2.7447987420886914E-8	2.089883224337891E-8	7.186781297613583E-8	5.338208527114489E-8	2.1609104843405024E-8
694.638601872748	-0.009753109887242317	0.022114141285419463	-0.10293708422354289	-0.00279673437277476	-0.05029396103187041	0.2136549216050368	9.396955337069492E-9	-1.004114716848521E-8	-5.204438967705257E-9	4.3477992792048106E-8	-8.892436521821547E-8	-9.802720949065365E-8
695.5724107737001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.5062076496532	-0.020043159524599712	-0.09552282318472863	-0.2608834739242281	-0.22953132291634878	0.030809223651885986	0.1315761162684514	9.075564126901975E-9	-5.7337007828818726E-8	5.4950418160510024E-8	5.245757298135518E-9	-6.268053884455683E-8	4.782916457931729E-8
697.4400003990594	0.0017774874965349834	0.07132725939154624	-0.10284951009920665	0.029038441677888233	-0.08039431273937225	0.21272310614585876	-1.8462608128140632E-8	-5.228297394370765E-8	4.783487147759589E-8	4.721221520348029E-8	-8.75474220314663E-9	1.045224994353851E-7
698.3738389980249	0.03902362907926241	0.02213407903909683	-0.1890263482928276	-0.08299963590171602	-0.17963313650001178	0.04926934838294983	1.3414571633005691E-8	-2.0469341592544137E-8	1.7156411769166883E-8	5.50237194347266E-8	-8.830548500127135E-8	7.358085831057166E-8
699.3076991303618	-0.001293456181883812	0.13723207414150237	-0.11065977173192161	-0.18896192146672142	0.0419427752494812	0.3298003427111186	2.3082198878193435E-8	-2.2534032783429235E-8	6.99239544718806E-8	-1.3268369999374654E-8	-4.8666935402666834E-8	-3.830396392320683E-9
700.2415335475865	-0.009375844150781631	0.02929060012102127	0.0070622073752539495	-0.12147675785753462	-0.07218517769466747	0.26624706387519836	3.0417611514066195E-8	-3.919142444440155E-8	7.544164063594261E-8	7.440089348609129E-8	-6.632886799062907E-8	5.192760797253376E-8
701.1759123813586	0.015552055711547533	-0.03352057263255119	-0.021167140986238207	-0.0768346240123113	-0.14535584503954108	0.05951643276673097	3.472401785916844E-8	-3.893017844834698E-8	4.402305751035685E-8	6.452296635108294E-8	-7.535451508773865E-8	3.625876612426196E-8
702.1097154070808	-0.028226857384045918	0.03927188143134117	-0.15036005739654815	-0.11288817971944809	0.17543050240386615	0.17040580683029616	2.4939678148875894E-8	-2.1735340433216713E-8	7.931678945118147E-8	3.281756584349151E-8	-5.2981611136482904E-8	-1.2954925342949317E-7
703.0435492569887	0.032771455124020576	-0.004148736596107483	-0.030654340982437134	-0.18528709395064247	-0.11647469821301373	0.08988442845069446	1.0781884474857575E-8	-1.864178207318986E-8	2.5517324106133824E-8	-3.323201877268871E-9	-5.323917622245499E-8	-9.945943070841607E-8
703.9773770322273	-0.014306542153159777	-0.055329544097185136	-0.08074090736252922	-1.6028185685475668E-4	0.00557941807941957	0.1148386408503239	1.4980541223279893E-8	3.040514351035882E-9	3.82866752923663E-8	3.5966773448794283E-8	-7.481541724011778E-8	-2.8069467166333645E-8
704.9112023297021	0.028662918135523796	-0.08257664069533348	-0.19412404085908616	-0.11774179256624645	-0.08521234785968607	0.2542051879259256	-1.5984380957517405E-10	-1.2135842337025575E-8	-1.8031687932604386E-8	4.994579786497919E-9	6.069035436346063E-8	-3.08552562057929E-8
705.8450029626558	-0.058006140093008675	0.0064910463988780975	-0.141752333513328	-0.0783386809958352	-0.018093348226763985	0.3422223564523917	-2.6594912089401845E-8	-3.27372858682784E-8	3.0120172743688836E-8	2.7184676552999255E-8	-1.4572363988577203E-7	8.951374667186425E-8
706.7787957634399	-0.0600958534826835	-0.033373142778873446	-0.04484328201838902	-0.18089933693408966	0.03295260803266005	0.16596253158954474	4.3792774947386606E-8	-2.203803710359867E-8	7.819087383512428E-8	8.13379171872076E-8	-4.646997302381489E-8	1.0311204015164724E-7
707.7125989223183	0.008214317883054415	-0.04199463352560997	-0.20313911033528192	-0.19099620978037515	-0.15083980560302734	0.0021614930950678312	4.327258172883504E-8	-8.62904473984444E-9	1.295610591386812E-9	8.058702136872864E-8	-9.676187810753894E-8	7.547330086147706E-8
708.6464295118508	0.026385899012287457	-0.05742118433117867	-0.162410811654159	-0.28934212028980255	-0.1507692032239654	0.17684071912215307	3.9723335008037776E-8	-4.220987037545647E-8	1.9010827303396764E-8	-1.792266316681299E-9	-6.923274706222601E-8	1.0033645391242189E-7
709.5802554096625	-0.02617599132160346	-0.09874696359038353	-0.12203997905765261	-0.19773746612999174	0.025353082879023117	-0.12415749121170777	2.6597845062683407E-8	-8.537434086156861E-8	7.247498439146775E-8	3.7911542952556135E-8	-6.436757707309999E-8	8.548326491943873E-8
710.5140524764697	-0.01855510038634141	0.026776257157325744	-0.25383887333529337	-0.04429439620839225	-0.13257220658389005	0.07683648455601472	1.873643834854788E-8	-5.726805376622549E-9	9.306175412896497E-9	1.2737723592836118E-7	-3.285237469349421E-8	1.3046751318041808E-8
