Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
632.9573141282382	62.977703534998	83.52203601785004	73.22907335609197	71.65274932129043	62.21043689135048	59.4324132901701	59.45131808118178	-3.8734967474025764E-5	-1.804937583445396E-5	-1.575397126745429E-5	-1.5720478787321983E-5	-1.3210632111218502E-5	-1.1963819915059438E-5	-1.1454706996387746E-5
633.8911060876438	62.92671536374837	83.5422361002614	73.3154959000647	71.56384174951485	62.17666867706511	59.475203875113614	59.30729110710896	-3.872350691865392E-5	-1.79852056899706E-5	-1.5811977828287892E-5	-1.5816415385623846E-5	-1.3172586298286086E-5	-1.1870568592093473E-5	-1.1367491204440947E-5
634.8249639437987	62.96418147068471	83.576830457896	73.43277983665466	71.59227213050637	62.25120398484998	59.59693000397899	59.65463624894619	-3.8727640530545064E-5	-1.798009829405298E-5	-1.5762039051490885E-5	-1.5693568946152764E-5	-1.3164491206401968E-5	-1.1735441286627135E-5	-1.146424375969114E-5
635.7588077182357	63.0902722235769	83.70455981915195	73.4395727492869	71.7999533372266	62.359051466816	59.598953444849364	59.42753545194864	-3.873679417202349E-5	-1.7989010165145005E-5	-1.577852602774408E-5	-1.575123714734242E-5	-1.3197905872063955E-5	-1.1809895980746229E-5	-1.1476664101269185E-5
636.6926182195725	63.02866066712886	83.5030880899479	73.4766244918108	71.82500635726112	62.19074260774586	59.71594745530324	59.63479606807232	-3.874413785709939E-5	-1.7994334129218452E-5	-1.576842309270531E-5	-1.5748940483472824E-5	-1.3212169127017832E-5	-1.1928309590413823E-5	-1.1368828775650854E-5
637.6264032036829	63.01385285612196	83.67034298616151	73.35942053720355	71.77803515430007	62.36660035699606	59.526232495226644	59.73497317158259	-3.8740478537372975E-5	-1.796039267581672E-5	-1.580314128125156E-5	-1.5704608164171432E-5	-1.3155957251529405E-5	-1.1853957505462433E-5	-1.1450747188092859E-5
638.5602268108884	63.10294396430254	83.65190400431554	73.48536813333631	71.84028455295733	62.33700796796216	59.66998935558579	59.4926715911581	-3.8698745762028616E-5	-1.7975885682621525E-5	-1.5788729353383222E-5	-1.5744127361467378E-5	-1.3175861244661371E-5	-1.1789870724270441E-5	-1.1314338113312502E-5
639.4940009214433	63.024403748102486	83.79478306757908	73.50802850127221	71.89921234015908	62.38305265456438	59.73254463482987	60.055489281622265	-3.876996546590565E-5	-1.7966322100971584E-5	-1.572987566767227E-5	-1.5726785022768244E-5	-1.3135964631944569E-5	-1.182673782704125E-5	-1.1376633508239812E-5
640.4279033382695	63.23779807705432	83.77854603839417	73.44730850979685	71.87130961886474	62.3651129487488	59.83262038095431	59.39525488706735	-3.8720768613724E-5	-1.7949502535489093E-5	-1.5778153728323674E-5	-1.5745942010839307E-5	-1.3167436745161159E-5	-1.1891571302925877E-5	-1.155186047434088E-5
641.3617954639951	63.149212156422436	83.83872952498496	73.51215000152588	72.07889479611602	62.38725989560286	59.68509915200147	59.57903601343815	-3.874083710836158E-5	-1.7951641880984147E-5	-1.5750240890549373E-5	-1.573537313280246E-5	-1.3094167723131303E-5	-1.1835165843802352E-5	-1.1595129886897963E-5
642.2955858892943	63.161136804148555	83.90612445088725	73.67870998680591	71.92118952742645	62.63919397360749	59.74918794902888	59.79633151567899	-3.872956074958564E-5	-1.7943024077493147E-5	-1.573673126820349E-5	-1.5779755748496498E-5	-1.308688052233887E-5	-1.1755428913541211E-5	-1.1513924538430944E-5
643.229353472663	63.19256568327546	83.80780793416004	73.61575846001506	71.95399059887443	62.56962680237161	59.82795912162824	59.703395223388306	-3.872385728827829E-5	-1.7975900355668482E-5	-1.5771067130228387E-5	-1.5735615820246845E-5	-1.3126688276622446E-5	-1.1846694186528513E-5	-1.145049409116255E-5
644.1631241884963	63.412684137932956	83.84332350641489	73.69253933206201	72.15908281185797	62.55905034393072	59.907889385792345	59.84741039287586	-3.875935489558105E-5	-1.7976977300185527E-5	-1.5740254720141825E-5	-1.575712997628591E-5	-1.313589429518706E-5	-1.1803611032276882E-5	-1.1468187478700254E-5
645.0969535631662	63.331671284511685	83.8744414554288	73.75129356831312	72.06454961534057	62.52314348270496	60.018489905379035	59.79542160549989	-3.872211353516888E-5	-1.795703286576003E-5	-1.580943119965027E-5	-1.5735597215950817E-5	-1.3067943139296318E-5	-1.1829606265362116E-5	-1.1386416004579433E-5
646.030744836999	63.3454849710688	83.95100452750921	73.85590725839138	72.05341766348907	62.59209102557765	59.844053500755265	59.87980681313918	-3.8725866524159534E-5	-1.7954010192308055E-5	-1.5746117189903094E-5	-1.5815952435260404E-5	-1.3163664556010965E-5	-1.1927798180647088E-5	-1.1407586770464812E-5
646.9645500685683	63.26231541763991	83.79439472655456	73.75687447339297	72.1110487218414	62.63423493752877	60.06096073510972	59.7093924541886	-3.869524506484661E-5	-1.7961240750787754E-5	-1.5739037473222245E-5	-1.5720926865207772E-5	-1.3145220760556371E-5	-1.1736640469430404E-5	-1.1554072585963354E-5
647.8983648608447	63.511437996290624	83.98528212867677	73.90069985166193	72.03085227310658	62.73316192792522	59.9986188154329	59.85638743180495	-3.864901046029233E-5	-1.797425174885603E-5	-1.5754819914596705E-5	-1.5710140680370548E-5	-1.3110188486015629E-5	-1.1787699701982105E-5	-1.1537683282230026E-5
648.8321489694818	63.458983186632395	84.03143207666774	73.7647913351655	72.14839966914484	62.6592105999589	60.097667129879646	59.99221765823089	-3.8717158214385456E-5	-1.7957520116194638E-5	-1.5742214457787316E-5	-1.5750931155630347E-5	-1.313791323922298E-5	-1.1711272593779062E-5	-1.1478180615925944E-5
649.7659533260552	63.58617242984474	84.09108636466165	73.8048666074872	72.17986330815724	62.71459847771459	60.150081506506965	60.10736399946305	-3.8723701101766E-5	-1.7936857268507618E-5	-1.5737366214651122E-5	-1.5686948644306662E-5	-1.3172512096025593E-5	-1.1826378551913413E-5	-1.1360732697510506E-5
650.699780333705	63.47066931053996	84.13510489277542	74.05868515372276	72.18864243264709	62.807934414181446	60.20194671370766	59.836622091440056	-3.871674033280304E-5	-1.795482931762061E-5	-1.5706043758134365E-5	-1.57099360563808E-5	-1.3213636106786531E-5	-1.1719006302245605E-5	-1.1452139660204813E-5
651.6335862084113	63.58851484861225	84.09865066719551	73.9714420735836	72.1835432978613	62.89398686753379	60.11435856399211	60.10736767603801	-3.8638395118434355E-5	-1.7942914534781196E-5	-1.5734450340961078E-5	-1.569870017012572E-5	-1.3174119255865646E-5	-1.1799347959710416E-5	-1.1428400862847581E-5
652.5674133817628	63.60064682364464	84.22237599889438	74.0923156298697	72.3644973891122	62.82103075583776	60.26348139684308	60.20356638729572	-3.868243445091584E-5	-1.7981518046325133E-5	-1.5725067514370386E-5	-1.5724767494356616E-5	-1.3097813961295853E-5	-1.1680306281832399E-5	-1.1404077749483746E-5
653.5012167502113	63.55071212723851	84.19316544756293	73.95775453746319	72.43184001956668	62.781620763242245	60.278672863813966	60.20948571883715	-3.865790647640261E-5	-1.7924036335519473E-5	-1.5715317512029982E-5	-1.57780628144053E-5	-1.3133417193617107E-5	-1.1804229840623907E-5	-1.1431063547701084E-5
654.4350343495065	63.668321763165295	84.27406063241263	74.11977802217007	72.46593408818755	62.89239665038056	60.480719369243495	60.26384501044567	-3.8626949881123836E-5	-1.7927625037472835E-5	-1.5734865317360377E-5	-1.5690943584704072E-5	-1.3081207503099968E-5	-1.1812353026927042E-5	-1.1440763542825333E-5
655.3687784747519	63.59715051576495	84.24370045214891	74.14752041846513	72.45085578518254	63.04025984555483	60.390510169619866	60.35154718217942	-3.865011516441825E-5	-1.790674514944379E-5	-1.5724429107807176E-5	-1.5707683723804316E-5	-1.3111126682532144E-5	-1.1756768047238927E-5	-1.1439394953483502E-5
656.3025873916772	63.68431728892028	84.39846748610337	74.12845123410224	72.50027448045356	62.962666768166756	60.576341361484744	60.021156473228565	-3.86620304039578E-5	-1.795450896450635E-5	-1.5714561126640872E-5	-1.57498091502612E-5	-1.3207192353241758E-5	-1.1708727270894498E-5	-1.1340432264476542E-5
657.2363974242828	63.723990174010396	84.33094389985006	74.27294229269027	72.54352148728711	62.97585414184464	60.29318490759893	60.46805747369161	-3.867577314643463E-5	-1.7935185584446204E-5	-1.5720088390520996E-5	-1.5754114806035215E-5	-1.3099379669355868E-5	-1.181232980163949E-5	-1.1476905466166289E-5
658.1702201305054	63.80196775775403	84.41105303665002	74.2125731959939	72.58737065217325	63.22281054324574	60.355666890740395	60.30258368700743	-3.865390738760921E-5	-1.7893593482636922E-5	-1.5717327558166354E-5	-1.571166393627179E-5	-1.3125639255199455E-5	-1.1725950781111584E-5	-1.1417607683594203E-5
659.1040563635244	63.70581192150712	84.32115043327212	74.20967108309269	72.57848101215703	63.142409356104004	60.44809991121292	60.330426020117905	-3.865701466197882E-5	-1.7921295993658843E-5	-1.5715628900983612E-5	-1.569318925900872E-5	-1.3107068437383319E-5	-1.1807311085274515E-5	-1.1369298076698895E-5
660.0378811199085	63.86366900335997	84.40825228517254	74.2112774245441	72.50713972747326	63.11566460794873	60.42570176449689	60.23930658400059	-3.861080091599982E-5	-1.7922471033936298E-5	-1.5770257795161784E-5	-1.5724679239348456E-5	-1.3125692195247308E-5	-1.1720899023139424E-5	-1.1416369859038999E-5
660.9717037217027	63.856331524439156	84.48910354822874	74.33797032684087	72.6311346963048	63.08927113728391	60.33391736583276	60.34206309799965	-3.866603758078091E-5	-1.793402931563672E-5	-1.5699749939146658E-5	-1.574473128823326E-5	-1.3137829536164931E-5	-1.1720566730635189E-5	-1.1480333780669287E-5
661.9054918476947	63.920276982709765	84.49631495339175	74.32420993819832	72.77332317084074	63.0011893775728	60.5209066698497	60.514364870121845	-3.864501916751547E-5	-1.7935126385807402E-5	-1.5699057854087447E-5	-1.566303839432433E-5	-1.3158729709126496E-5	-1.1788984173356556E-5	-1.160451893250258E-5
662.8393371178529	63.90087229665369	84.44942158957322	74.34076069369912	72.62612769539867	63.25152948498726	60.74041434716094	60.84189376693506	-3.862701181609417E-5	-1.7914729897472383E-5	-1.577891434476029E-5	-1.5706572773428298E-5	-1.3133751574720981E-5	-1.181821617403687E-5	-1.1525678754079332E-5
