Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
2053.857938066204	-658.4746310254559	-396.8531301636249	-309.74440935850146	-266.3360086562378	-234.28297978887954	-212.41011967848647	-197.53597492094224	3.0576419802205533E-4	1.5755250088856935E-4	1.238863169952608E-4	1.0430466719663116E-4	9.311040065285515E-5	8.252393752337439E-5	7.512809214142539E-5
2054.791791473591	-658.4479610696435	-396.9166891463101	-309.8635969631374	-266.3533099112766	-234.13421188377671	-212.55762258442965	-197.43278688421617	3.057837512061047E-4	1.575320244487129E-4	1.2390358977085658E-4	1.0430510957532681E-4	9.312876179580848E-5	8.240893926528006E-5	7.500949921512402E-5
2055.725650057517	-658.4897494465113	-396.9711611935248	-309.86559272781017	-266.53470781658376	-234.08046443512043	-212.6648416884921	-197.55841196729585	3.057705993844168E-4	1.5754201772254415E-4	1.2387241876491933E-4	1.0420840815373371E-4	9.319934775150823E-5	8.254050732958065E-5	7.503021953204631E-5
2056.6595204908476	-658.5472739981487	-396.97217419246834	-309.88441191464665	-266.35894482689247	-234.21508767786952	-212.5930296351964	-197.61764286916988	3.057111714293484E-4	1.575231160589578E-4	1.2385966508153052E-4	1.0427201620056238E-4	9.317189663251467E-5	8.25355552587321E-5	7.486553909869564E-5
2057.5933487650973	-658.3571977578104	-396.9681024495512	-309.97433760240676	-266.33782516845633	-234.31962970644236	-212.27069909802893	-197.3427990766672	3.0572977401102896E-4	1.5751186740243034E-4	1.2391237240294182E-4	1.0423807983554998E-4	9.314816698882432E-5	8.26113640883755E-5	7.500862995280696E-5
2058.5271678478375	-658.4254381144419	-397.0343624042968	-309.97887936383484	-266.47800326879536	-234.31489735924535	-212.42103800719434	-197.41330644201773	3.057610315831346E-4	1.575526851163773E-4	1.2387512830379596E-4	1.0433443039910182E-4	9.311549731512551E-5	8.255356558029841E-5	7.496033564205339E-5
2059.4609790566838	-658.6106417048723	-397.0461245694508	-309.94398654699324	-266.6180303916335	-234.27734398510722	-212.6006032844836	-197.20340009205617	3.0568967799768495E-4	1.575439667267923E-4	1.2388878363712465E-4	1.0430214273269036E-4	9.314265390997662E-5	8.259480096649295E-5	7.471920758456293E-5
2060.3947943062435	-658.5035353181884	-397.03805430978537	-309.92935943976045	-266.4905748154436	-234.34933647430606	-212.3238727294586	-197.3185935049103	3.0573879535734645E-4	1.5755859322050215E-4	1.2389012323836229E-4	1.0421575387561905E-4	9.310283473022176E-5	8.258066149148129E-5	7.485346750017105E-5
2061.3285961658653	-658.4506960585713	-397.0413445973148	-309.96705508381126	-266.3891749839698	-234.36933245344295	-212.601061290638	-197.41132072473948	3.0576367276284697E-4	1.5750390340539192E-4	1.238757132376012E-4	1.0423204537719212E-4	9.312954240486605E-5	8.272578015328467E-5	7.501568228470943E-5
2062.262419749823	-658.4870938034728	-397.03145491393906	-310.0290807530284	-266.41619003351246	-234.28177316486835	-212.5164962627671	-197.0693739182674	3.0576303291127437E-4	1.575412897473567E-4	1.2390198374436873E-4	1.0432230293962401E-4	9.30746442415862E-5	8.254233138390534E-5	7.503807193725312E-5
