Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
211.90231300866319	-38.23055247217417	-5.4035317326585455	-8.698083666712046	-10.149437774504934	-11.329088719354736	-11.923636731098998	-11.67531473820026	-3.599641547792702E-5	-6.165265725015023E-6	-4.906012100322558E-6	-3.192123253238974E-6	-3.233652379620351E-6	-2.809794525942264E-6	-2.808498917884888E-6
212.83608933424688	-37.58368481788784	-4.978331796824932	-8.339778736233711	-9.875053340835231	-10.972211412257618	-11.60838840224526	-11.089260787918018	-3.6199360140138845E-5	-6.341885438636567E-6	-5.0225814185119485E-6	-3.3264707600744924E-6	-3.438528873894335E-6	-2.8283776524079833E-6	-2.8361363910956946E-6
213.76989182662717	-37.13867644313723	-4.716438764085372	-8.003279569000005	-9.548229004655566	-10.71765628705422	-11.119979706000198	-10.922987556801392	-3.6408354876236884E-5	-6.497271614603017E-6	-5.173845287986009E-6	-3.459925278158287E-6	-3.3878998880267796E-6	-2.8070580504803184E-6	-2.8574260860836283E-6
214.70367029618984	-36.67467754613608	-4.345305126160383	-7.787117782235145	-9.328167368258748	-10.629087993668186	-10.878671873699535	-10.82317410581387	-3.658813991077415E-5	-6.6422414857143005E-6	-5.281771583239459E-6	-3.5073189084703293E-6	-3.5065858875246155E-6	-2.996775247400126E-6	-2.9947883776817194E-6
215.63747387122854	-36.22255275025964	-3.92314411016802	-7.404211507737637	-9.001001469790936	-10.342816905015045	-10.736612489954991	-10.525804246847446	-3.673246798060922E-5	-6.778517184399563E-6	-5.382998925082202E-6	-3.5941393466955795E-6	-3.6188346263086495E-6	-2.9918677992876285E-6	-3.051478588912392E-6
216.57125952815738	-35.801539736799896	-3.5763939302414656	-7.226003164798021	-8.75547489204577	-10.112903660370243	-10.557908927852457	-10.379388421200789	-3.685511137403106E-5	-6.889026588980334E-6	-5.491233027262734E-6	-3.7243557546291723E-6	-3.6563030217787374E-6	-3.110283416202171E-6	-3.009251533944116E-6
217.5050723694536	-35.46338346321136	-3.323408080264926	-6.879593054950237	-8.449551703674453	-10.091181942158276	-10.542985884303397	-10.109207388873283	-3.6982927081440715E-5	-6.962196981093606E-6	-5.526656324524975E-6	-3.798121004679631E-6	-3.7060739130216803E-6	-3.128834557438118E-6	-3.1838191476406957E-6
218.43888672029692	-35.13552647083998	-3.1085475577662387	-6.746850984543562	-8.37738842942885	-9.676982262068325	-10.243278582665054	-10.164141799968023	-3.706514079080005E-5	-7.083327845479998E-6	-5.615563680434895E-6	-3.852971835246151E-6	-3.7550670932426307E-6	-3.202393809096079E-6	-3.0640341578725718E-6
219.37267210542865	-34.93890715576708	-2.891792433336377	-6.457316163927317	-8.149185829928943	-9.590396543343862	-9.979036210612817	-9.965955721071133	-3.717155547876456E-5	-7.1266197974773245E-6	-5.654734060314795E-6	-3.8678152555263586E-6	-3.7702445779471956E-6	-3.2946236717713715E-6	-3.1063533154777526E-6
220.30647003018555	-34.60923780687153	-2.664407736311356	-6.426600966602564	-8.046539804765157	-9.578574028280046	-9.974433474920012	-9.907993281116852	-3.7264165705017756E-5	-7.1854483496755755E-6	-5.717261845132951E-6	-3.914498027254761E-6	-3.846576882439201E-6	-3.214746453034109E-6	-3.231880556215275E-6
221.24023261594493	-34.400216282345355	-2.5043348322312036	-6.1894816614687445	-7.916883184441498	-9.382666452063454	-10.063541375777938	-9.724889089281742	-3.7351833049865664E-5	-7.263878800031065E-6	-5.7739089574339385E-6	-3.918796222634224E-6	-3.860091640755755E-6	-3.314205164861448E-6	-3.218133612558011E-6
222.17402631664018	-34.20055323187262	-2.3420461025089025	-6.1166706964373585	-7.692411042749882	-9.142698147230679	-9.750859845090996	-9.74281781567977	-3.743360049153179E-5	-7.343475713308874E-6	-5.806951320376822E-6	-4.047140504924722E-6	-3.883661031461953E-6	-3.383775777093909E-6	-3.1819931485296653E-6
223.1078626073574	-34.02359576616436	-2.152268803988894	-5.953799494355917	-7.617137437420232	-8.969841779934036	-9.722822053865952	-9.654736032279638	-3.749167459273943E-5	-7.336776343495985E-6	-5.851724753383469E-6	-3.9981717562148395E-6	-3.952654975947263E-6	-3.2983919550995427E-6	-3.1360337226230066E-6
224.0416864664527	-33.84461578913033	-2.1134491258611283	-5.912700372934341	-7.607672982982227	-8.97979764557547	-9.734145004640926	-9.538115101364943	-3.7565536916832755E-5	-7.402879403187662E-6	-5.860026087513255E-6	-4.065009563367604E-6	-3.938261455671731E-6	-3.283823013028851E-6	-3.229119747727934E-6
224.97548681735728	-33.7527565183118	-1.965869794289271	-5.811834286898375	-7.43968294773783	-8.973586271206537	-9.44369412484494	-9.407379011695202	-3.760815619739509E-5	-7.459997222682304E-6	-5.881560498400629E-6	-4.0459819337079615E-6	-4.026264545845467E-6	-3.4113421193620133E-6	-3.2970732965243734E-6
225.9092836264347	-33.51595611684024	-1.826958858097593	-5.734454114735127	-7.294355916125434	-8.777927406960064	-9.414583198726177	-9.272739181151756	-3.763335477872042E-5	-7.466074431942813E-6	-5.9610216463750875E-6	-4.07450946715736E-6	-4.033867485127236E-6	-3.3228572293995316E-6	-3.3112175450607375E-6
226.8430548015807	-33.221930019557476	-1.7210919447243214	-5.596482542902232	-7.332027465105057	-8.921470994750658	-9.183232342655009	-9.01993208607802	-3.7658825957508156E-5	-7.482162642481738E-6	-5.945169998362512E-6	-4.081538653328759E-6	-3.9977996178035665E-6	-3.4101380496123464E-6	-3.270727788297402E-6
227.77687133419235	-33.23406172078103	-1.6033549346029758	-5.450509702414275	-7.137492724827358	-8.697957784765297	-9.216295321556656	-9.234127311752392	-3.774121871678133E-5	-7.501997282424212E-6	-5.968306459755543E-6	-4.095337844366178E-6	-4.033343241413611E-6	-3.4796224975588964E-6	-3.3808549355071794E-6
228.7106902281017	-32.98605700302869	-1.448212444782257	-5.358510059863329	-7.0095693948013444	-8.599612183868885	-9.206685462458568	-8.902651504255259	-3.777898672840886E-5	-7.535362415391563E-6	-5.976946475227225E-6	-4.188759322853612E-6	-3.93117501317149E-6	-3.5041808376642188E-6	-3.3315598235728467E-6
229.6444530961487	-33.00454595964402	-1.3644973660508792	-5.29368944466114	-7.003370053001812	-8.526213127705786	-9.016011358662086	-8.891683369874954	-3.780397475243062E-5	-7.547058623173157E-6	-5.9832772875986035E-6	-4.119968864763299E-6	-4.014585604970839E-6	-3.454646390931067E-6	-3.3084564676037764E-6
230.57825526988225	-32.82190753147006	-1.3435156432290871	-5.171115162223577	-7.06601166512285	-8.488862054215538	-8.763240804049103	-9.021898997517733	-3.7807416423347626E-5	-7.567212269368929E-6	-6.0448057420435595E-6	-4.147033777306242E-6	-4.007319104153912E-6	-3.4005795988730343E-6	-3.315023819180628E-6
231.51208026242008	-32.818149973638356	-1.2134399184336264	-5.142894361913204	-6.830703497997352	-8.417442065974077	-8.881834687157111	-8.803889992145391	-3.785492894437827E-5	-7.575059081358764E-6	-6.021794606259957E-6	-4.102615668128846E-6	-4.081803672591425E-6	-3.4374294026500487E-6	-3.324584334074126E-6
232.44582683765637	-32.61072619073093	-1.0801003494610388	-4.858793270587921	-6.701579975230353	-8.117929954495695	-8.755930849774318	-8.66583872643801	-3.786372047094133E-5	-7.5940922765563865E-6	-6.003495408375974E-6	-4.17440519120141E-6	-4.028014608235245E-6	-3.3416264842624373E-6	-3.2443668344623135E-6
233.37962610482873	-32.34413505438715	-0.8895677334318558	-4.902510668337345	-6.66824214479753	-7.999122496280405	-8.715545279058544	-8.548423832425705	-3.789412381261973E-5	-7.611349066436108E-6	-6.065268580990161E-6	-4.141310209475403E-6	-4.111565192488055E-6	-3.375853167021325E-6	-3.1976473636767603E-6
234.31343498801922	-32.35671508591622	-0.9043266605585814	-4.894727977365255	-6.546823062002659	-8.191224887139267	-8.725221246480942	-8.534373099987324	-3.791978088437341E-5	-7.640787688090617E-6	-6.039403589441029E-6	-4.138382724560018E-6	-4.080337886489568E-6	-3.5293635336597313E-6	-3.303321371352468E-6
235.247257334349	-32.330970578826964	-0.8312201506147782	-4.860543963313103	-6.51232361899955	-7.998988290627797	-8.453648440539837	-8.493894629180431	-3.7867137692450725E-5	-7.625487187137348E-6	-6.031221009849321E-6	-4.165451004013417E-6	-4.124591271460046E-6	-3.4969374982447474E-6	-3.328491821580565E-6
236.18100610065216	-32.21615313459188	-0.8564865303536257	-4.776098251342773	-6.493122645786831	-8.012490624354946	-8.674100750549274	-8.670950474647375	-3.793324600782623E-5	-7.637882804207647E-6	-6.0780642955652285E-6	-4.167306341864015E-6	-4.052124670981988E-6	-3.4539407165349385E-6	-3.3930546735289958E-6
237.11480551481	-32.17051737662405	-0.7381577249616385	-4.735079567879438	-6.56909112312964	-7.839405035807027	-8.477905183353208	-8.360605842218948	-3.792400585807997E-5	-7.646355979127592E-6	-6.07543157546151E-6	-4.164763857712132E-6	-4.039821051334485E-6	-3.460645488152645E-6	-3.4540654873561362E-6
238.04861154877864	-32.130844514817	-0.7214949391782284	-4.689037059992552	-6.45623574831656	-7.925750226610237	-8.578268756243316	-8.48570673339642	-3.796036504545553E-5	-7.666625423089624E-6	-6.022627234625842E-6	-4.188356412993948E-6	-4.050407122173813E-6	-3.4625669688781116E-6	-3.356679565582368E-6
238.98238012277776	-32.12539761606604	-0.6636372829476992	-4.707348946481943	-6.340074213487761	-7.8690511882305145	-8.419604747810148	-8.419255363253447	-3.799725857150428E-5	-7.640806047378964E-6	-6.076538929178127E-6	-4.1932776757032234E-6	-4.053093876500306E-6	-3.447669861672285E-6	-3.337300748572407E-6
239.9161677222222	-31.962578762322664	-0.6519901833186547	-4.643655323982239	-6.405862303716796	-7.826490515636073	-8.039393282749437	-8.55902503258907	-3.7973019924146924E-5	-7.68570797934448E-6	-6.050131030201295E-6	-4.180154657666696E-6	-4.146041389209047E-6	-3.505615686602844E-6	-3.202441299539609E-6
240.84996472274943	-31.982130614109337	-0.6242499419798454	-4.575359832495451	-6.180920803121158	-7.853730304373635	-8.164538386870515	-8.26397556066513	-3.799601309702232E-5	-7.693106228390365E-6	-6.073890220735067E-6	-4.09252528607393E-6	-4.135823725033211E-6	-3.5131928589665813E-6	-3.3827048400094398E-6
241.78377035534064	-31.861349758692086	-0.39806437119841576	-4.476932673901319	-6.264429916228567	-7.624233876665433	-8.266545916145498	-8.195308492733883	-3.799565255870768E-5	-7.661771611980534E-6	-6.121026768198272E-6	-4.257523772905375E-6	-4.062366437468005E-6	-3.457627329619896E-6	-3.23700351951264E-6
