Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
321.9850516700754	-36.85744101367891	13.367725829283396	10.176791700720788	8.306160128542356	8.813534534639782	7.016167132691904	7.118742462534171	-3.7077250255409004E-5	-7.090305315233397E-6	-5.734830275567858E-6	-4.095246104819148E-6	-4.117904393948445E-6	-3.3789192806387065E-6	-3.290137182287181E-6
322.9189747519496	-36.97912841569632	13.406258057802916	10.261905512958766	8.305099615028926	8.5356017674009	6.745638070458716	7.07995981321885	-3.7078610789712874E-5	-7.0588792121378265E-6	-5.6737865518319784E-6	-4.152698088480641E-6	-4.0710597072853895E-6	-3.3304926692052743E-6	-3.3375083089275E-6
323.8528624600182	-36.95361523795873	13.390775986015797	10.21009740009904	8.33607383178813	8.626652999884552	6.933162320066582	7.1441674541968565	-3.699318435264115E-5	-7.061379444694001E-6	-5.719511990522302E-6	-4.0683717210774104E-6	-4.0395746371076524E-6	-3.394665611964649E-6	-3.331668055393271E-6
324.78680895984274	-36.93354428652674	13.39073035803934	10.304195848852396	8.261020110121795	8.636648416519165	6.908839257603342	7.264575435565068	-3.702730002336365E-5	-7.032568727378664E-6	-5.681365277987845E-6	-4.131145789030633E-6	-4.065567254648238E-6	-3.2697012024307537E-6	-3.5101547575793087E-6
325.7207397034184	-36.97798371594399	13.368187678356966	10.27517927736044	8.330237944211278	8.786270360151926	6.7575109377503395	7.300779154667487	-3.6945172526352016E-5	-7.007894962105112E-6	-5.715272016567469E-6	-4.135228940426038E-6	-4.012480020627036E-6	-3.3442940910930857E-6	-3.368117127455249E-6
326.65462976932673	-36.931526171043515	13.375552240759134	10.186586784571409	8.217028225106853	8.589582151008976	6.898259786719626	7.156086615071847	-3.691528496578675E-5	-7.012998637029468E-6	-5.707926232331262E-6	-4.085426140012247E-6	-4.134908563996185E-6	-3.239515761791918E-6	-3.2982762296849535E-6
327.5885718950042	-36.94014819059521	13.335770239432653	10.30053128823638	8.257763155869075	8.69021507104238	6.6452945260839025	7.107961554366809	-3.691358216436475E-5	-7.012738139689623E-6	-5.6888039188300555E-6	-4.0652295552857595E-6	-4.060132456311705E-6	-3.3566665740787432E-6	-3.257599075338449E-6
328.5224909623866	-37.05450933147222	13.34075058499972	10.324870083481073	8.243382827511855	8.704017494287756	6.910740254277533	7.062469633152852	-3.692074943593119E-5	-6.972849538038739E-6	-5.656026929555606E-6	-4.10136579602843E-6	-3.981552006159032E-6	-3.27318087483824E-6	-3.2914758644461884E-6
329.4564262647632	-36.944338037632406	13.439069855958223	10.31940038651228	8.407791964709759	8.804386904670132	6.906228366223249	7.139449128737817	-3.686574722667986E-5	-6.923463068233621E-6	-5.644594082931302E-6	-4.0479807368371435E-6	-4.0187674687700145E-6	-3.3888633139250566E-6	-3.3953222196603E-6
330.39035153949277	-36.92984020616859	13.429443610832095	10.327640041708946	8.29966187264238	8.700900019870865	7.097604794935747	7.352018084663611	-3.682782009797468E-5	-6.936239069913201E-6	-5.632367277862979E-6	-4.0309352148166E-6	-4.070430499112209E-6	-3.193561097256895E-6	-3.2596298181861605E-6
