Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
350.9233838675089	6.3097531627863646	32.76546346458296	22.72072134539485	19.17335388277258	16.54734978079796	16.720644157718528	17.27286418985862	-4.619372281514935E-5	-1.5428541706505284E-5	-1.2114762523178063E-5	-8.761539269296203E-6	-7.45206290220506E-6	-5.558033359645453E-6	-5.1551525243224506E-6
351.8571698492836	6.351742969825864	32.743706710636616	22.669333692640066	19.17859771102667	16.739601471357876	16.87799667228352	17.392291721816246	-4.62302403782585E-5	-1.539916871303072E-5	-1.2132738912878812E-5	-8.667045650523648E-6	-7.349838534671224E-6	-5.630487707065595E-6	-5.125138705884793E-6
352.7909833397938	6.308523770421743	32.7246604586641	22.6762038372457	19.06425260965313	16.528441277643044	16.61606407368725	17.22424525538316	-4.6255128759214645E-5	-1.5433191597181588E-5	-1.2109837222561192E-5	-8.641823712813969E-6	-7.4406216882715785E-6	-5.659174263903432E-6	-5.2473485570551524E-6
353.72481059552007	6.283054362051189	32.71707104270657	22.682121580094098	19.085407502949238	16.575066461331314	16.736893883482978	17.492520861327648	-4.625012268368809E-5	-1.541847751925895E-5	-1.2109820157668588E-5	-8.765842488475754E-6	-7.3792753883004865E-6	-5.60356500594159E-6	-5.275003276154162E-6
354.6586434960445	6.244935314171016	32.66525272279978	22.67042877152562	19.151951944189413	16.68887449469831	16.909640281037852	17.2880874350667	-4.62167482532466E-5	-1.5402027439751534E-5	-1.2112784490863108E-5	-8.707392184749516E-6	-7.377965938609461E-6	-5.589329848100172E-6	-5.171445278232629E-6
355.5924578111252	6.264230662025511	32.70172141864896	22.661583957076072	19.181204364768096	16.530435661474865	16.844165174798533	17.526888991777714	-4.624487076696572E-5	-1.5420376519506503E-5	-1.2133424759117853E-5	-8.707259755563206E-6	-7.3112851846062344E-6	-5.642612073116093E-6	-5.093404538836349E-6
356.5262679107276	6.228273413144052	32.65798105113208	22.671079906076194	19.08582646719047	16.484191202455097	16.802144724537026	17.181315731543762	-4.624920869187666E-5	-1.5449255218007922E-5	-1.2095012603666807E-5	-8.602550165247788E-6	-7.412097529901503E-6	-5.54962369824222E-6	-5.242571346616748E-6
357.4601442525472	6.3312210803851485	32.66309705066184	22.588821602612732	19.06213847760643	16.484191202455097	16.636983178555965	17.15175539599015	-4.6245403841319206E-5	-1.541021710445517E-5	-1.2154015249408648E-5	-8.743119829340997E-6	-7.412097529901503E-6	-5.612781783289377E-6	-5.1709818932936074E-6
374.52785742843975	6.3312210803851485	32.58486294808487	22.455915949493647	18.770601585507393	16.224810554749435	16.414370645853605	17.34410645526189	-4.6245403841319206E-5	-1.5242488311123254E-5	-1.205846170277192E-5	-8.6170253647923E-6	-7.257972257491017E-6	-5.729152202007195E-6	-5.256187337927999E-6
375.4617306195582	6.652159748598933	32.5946862368534	22.51088514402509	18.92472583481244	16.700905523366398	16.508684173226357	17.258815647890934	-4.608618724205864E-5	-1.526072912194873E-5	-1.2100148829768926E-5	-8.620637974104476E-6	-7.315669206212275E-6	-5.735319276679583E-6	-5.231050869983781E-6
376.3955243018953	6.726028109900653	32.61296369321644	22.463852293789387	18.945647102381503	16.49098906500472	16.46958674016324	17.28185862589341	-4.607228231368716E-5	-1.5281072130802353E-5	-1.2108294320878636E-5	-8.634713633476449E-6	-7.305585762864644E-6	-5.677209749688125E-6	-5.2933272045599606E-6
377.32934516693075	6.760431037284434	32.595797546207905	22.39835634380579	19.185133085719176	17.020622211198013	16.42571371793747	17.42021502669041	-4.614788447308615E-5	-1.5281948259217423E-5	-1.2054649924853766E-5	-8.573625048834292E-6	-7.398916328757378E-6	-5.689591089532469E-6	-5.345860590245439E-6
