Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
357.47766591955025	52.068496220745146	54.91243451833725	41.08118888884783	32.78515329744135	29.219110153615475	26.909922706132587	26.55370271549775	-4.4941997091522794E-5	-2.0348699097007473E-5	-1.617745186059387E-5	-1.3267740276181426E-5	-1.2716151891244704E-5	-1.1079475378417153E-5	-1.003299348582105E-5
358.411530320056	52.50091974902898	54.8951418697834	40.975783835351464	32.8671095552189	29.030959624383186	26.9002943479202	26.3468187302351	-4.504334420757573E-5	-2.0366466938669684E-5	-1.621412009940803E-5	-1.337343288185762E-5	-1.2717563567741838E-5	-1.1158906832375891E-5	-1.0246261420663203E-5
359.34539222932665	52.57176070101559	54.901820043722786	40.91526698321104	32.68535465853555	29.27344883316093	26.820306835526768	26.298616378926315	-4.50203776685845E-5	-2.0385966302402774E-5	-1.630441762424199E-5	-1.3439750902415366E-5	-1.2678207857713181E-5	-1.1219381912431871E-5	-1.0284616789659628E-5
360.27925388742256	52.6707368735224	55.000203811873995	41.04032322838903	32.743913517466616	29.249103338354164	27.07853235710751	26.59682398576003	-4.507834853605721E-5	-2.0455215773387093E-5	-1.6295251273060456E-5	-1.3420944762874463E-5	-1.2716575825038847E-5	-1.1129630720876224E-5	-1.0222840779947642E-5
361.2131181974479	52.764143047854304	54.97121629367272	40.967662528157234	32.78907069563866	29.445476333300274	26.800380413505163	26.22297562314914	-4.510734829181435E-5	-2.0494158847028383E-5	-1.6371110142838477E-5	-1.3406346423353342E-5	-1.2760744013292632E-5	-1.1203465381237244E-5	-1.0242316186999571E-5
362.14697163129466	52.84083638526499	54.92064691583315	40.93310896381736	32.70440659778459	29.45231096446514	26.896261257881466	26.466078908397602	-4.511155505798484E-5	-2.0528879582755173E-5	-1.641366567913064E-5	-1.3391553086268673E-5	-1.2795085668330654E-5	-1.1110264880580408E-5	-1.0266192342424715E-5
363.0808017239627	52.746500943787396	54.89671551436186	41.02339981868863	32.60610200677599	29.373785724242527	27.00099763816053	26.41932976188568	-4.515791083465172E-5	-2.0541163207059472E-5	-1.637777418624526E-5	-1.3403501056683605E-5	-1.278500103090188E-5	-1.1192223114067217E-5	-1.0199865142366846E-5
364.01462179959384	52.73343243356794	54.88637915501992	40.88288971632719	32.718233650284155	29.376750867399906	26.917645245113157	26.456703314987514	-4.518381137248842E-5	-2.0564245789775836E-5	-1.641569972921268E-5	-1.3404585247479177E-5	-1.2736829177771225E-5	-1.1259021403884628E-5	-1.0174457830830865E-5
364.9484194756801	52.96765109989792	54.82981951224307	40.81092675253749	32.565810455807615	29.341179985966946	26.999787681482054	26.60913999321369	-4.516246365183829E-5	-2.057199300417432E-5	-1.6463364890614043E-5	-1.3422948248553986E-5	-1.273878771466353E-5	-1.1247377592913855E-5	-1.036414946875478E-5
365.8822911419916	52.91356523986906	54.77590575193366	40.814593298733236	32.672790746603695	29.278572966655094	26.724161200225353	26.810666208083813	-4.5181221585217934E-5	-2.0579971910464795E-5	-1.6502614476021632E-5	-1.3374214268611288E-5	-1.2903566740288862E-5	-1.1114006645339189E-5	-1.0288770014653528E-5
366.8161194157654	52.9902785634622	54.79827792259554	40.72522807866335	32.76423466524908	29.40711100647847	26.88827457685362	26.623186055857403	-4.5225929614565855E-5	-2.05509686423089E-5	-1.6450628564738717E-5	-1.3313353559350741E-5	-1.2842897737474484E-5	-1.1234059148329471E-5	-1.0163730146390794E-5
367.7500128818801	52.96176714450121	54.960191225633025	40.60316684544087	32.82416043217693	29.34913395593564	27.012032411315225	26.742945638413612	-4.521405155622274E-5	-2.061374376911921E-5	-1.649028614887586E-5	-1.3313370197930592E-5	-1.2856075999665437E-5	-1.1250378871380411E-5	-1.0360348992229513E-5
368.68386053288526	53.14420103188604	55.01469491173824	40.61924619227648	32.849888565284864	29.255581316848595	27.10049926015464	26.66741185119519	-4.5208045351166485E-5	-2.069927266094425E-5	-1.649684167301114E-5	-1.3309688620203033E-5	-1.27796627582462E-5	-1.1297801711834856E-5	-1.0217229807507754E-5
369.6177010736522	53.34130841959268	55.02460056294998	40.748178669810294	33.040719786924974	29.439603563812042	27.08460360494527	26.542397011931126	-4.525877830133121E-5	-2.0717573670259718E-5	-1.647640395963733E-5	-1.3314359573979019E-5	-1.2806401586454736E-5	-1.1150699670949528E-5	-1.0297110287894241E-5
370.55157924974526	53.35289571527392	54.988020776460566	40.76640585437417	33.27330565665449	29.38490813722213	27.126332904127512	26.814309132213776	-4.5284461955850236E-5	-2.0703268395663748E-5	-1.6489620993341612E-5	-1.3327950077951292E-5	-1.277628616356107E-5	-1.1305664763676846E-5	-1.0200441548242472E-5
371.4854728415062	53.643506575375795	54.87619288824499	40.71845283582807	33.281842122120516	29.34667449361748	27.07043098861521	26.441683458594177	-4.5314480519494387E-5	-2.0750726632994188E-5	-1.655781968119328E-5	-1.3393555341991806E-5	-1.28336985031691E-5	-1.1241021895672337E-5	-1.025321166276003E-5
372.41931517446494	53.65169436298311	54.87944374481837	40.849038527160886	33.539622894355226	29.595894630584453	26.85923681069504	27.028378346218513	-4.53078201470048E-5	-2.0760990133356717E-5	-1.6485200304862163E-5	-1.3435356181860152E-5	-1.2816522545273403E-5	-1.113850743180522E-5	-1.0290561698761449E-5
373.3532009260703	53.746618604287505	54.910858654106654	40.78146216571331	33.50442641547748	28.963435909814304	27.056291738017038	26.989712018806202	-4.535544552499961E-5	-2.0758781116204928E-5	-1.6545376942516424E-5	-1.3563392368334633E-5	-1.265353137344339E-5	-1.1229985299578252E-5	-1.0258878821339616E-5
374.2871451343349	53.75623405817896	54.865518517171346	40.79858332201839	33.46206076443195	29.150421392586495	27.199788218194787	26.811844799381035	-4.5366376627640776E-5	-2.0755092921807822E-5	-1.656104740946438E-5	-1.3507231292470654E-5	-1.2662529865645008E-5	-1.1261781204493902E-5	-1.0214531713269016E-5
375.22107460928464	53.587004758417606	55.06999325565994	40.831125574558975	33.53794166445732	29.197273363669712	27.097531288184904	26.798950732327423	-4.536806810270463E-5	-2.0795121641930327E-5	-1.650585562096093E-5	-1.3588088640802495E-5	-1.2812708460263841E-5	-1.1219158606623592E-5	-1.015190069516116E-5
376.15492609179574	53.58788036182523	55.09022451440493	40.72068169116974	33.42049257031509	29.383697763913208	27.085674953054298	27.13446042457452	-4.539597991426626E-5	-2.080534097504238E-5	-1.6535331268739413E-5	-1.3667420421807017E-5	-1.2693359786020321E-5	-1.1258862332782973E-5	-1.0371133059082239E-5
377.088757766611	53.67413340322673	55.013319772978626	40.75244830921292	33.395431636699605	29.442366584307617	27.218086405233905	26.878832929409466	-4.533992448291799E-5	-2.081691456568783E-5	-1.6552637644609667E-5	-1.3710989141704175E-5	-1.275473693278993E-5	-1.1231543054832292E-5	-1.0397540317000305E-5
378.0225826743909	54.29221228789538	55.07993649256726	40.80750416740775	33.33585787883827	29.37294156021542	27.083147034049034	26.83263764759669	-4.5209820791821005E-5	-2.084257503093311E-5	-1.6539994882594424E-5	-1.3687787579354794E-5	-1.283515777714837E-5	-1.1197817258962918E-5	-1.0375096606381065E-5
378.95643059194754	54.36383217573166	55.12552566205462	40.73016448318958	33.23996656920229	29.326322736011612	27.05870123207569	27.042880737437653	-4.542183044910355E-5	-2.0860160497091705E-5	-1.6520114632774936E-5	-1.3735970216831656E-5	-1.275465979545191E-5	-1.127125750049343E-5	-1.029031351294023E-5
379.89032309330184	54.230718268081546	55.04042500567933	41.15268436819315	33.25332836913211	29.572203877899383	27.246501321819697	26.985842142540676	-4.5443208245181724E-5	-2.0879690214980372E-5	-1.6297534417525258E-5	-1.3720106930488712E-5	-1.2739938496800443E-5	-1.1285889337861205E-5	-1.0402230781815898E-5
