Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
301.160282838819	40.22009883355349	38.306746346255146	26.50028242841363	29.62424917838403	30.27740349455012	28.693508268079974	28.64933673120462	-4.698777254711153E-5	-1.2318605287060829E-5	-7.087182763172321E-6	-4.202106566922128E-6	-4.5404943307590054E-6	-3.9177905345585875E-6	-4.201411720582062E-6
302.094086355325	40.37403612583876	38.532768635700144	26.610963276028635	29.723143368959427	30.301510834031635	28.573770828545094	28.598597982755074	-4.710141065681413E-5	-1.2337249975998411E-5	-7.1651734014517294E-6	-4.231482823714705E-6	-4.675850958641258E-6	-3.937573579990741E-6	-4.25676166739854E-6
303.0279203232493	40.67989271134138	38.73217851420244	26.856006713956596	29.821759352726595	30.395069593356716	28.687524282796815	28.679227871390488	-4.719309412528234E-5	-1.2439462727887956E-5	-7.210409516777809E-6	-4.254678509324372E-6	-4.615403013505986E-6	-3.95790505285501E-6	-4.201092280192327E-6
303.96170719980887	40.91064245440066	38.9089121799916	26.879379910975693	29.976626644177095	30.376516249444748	28.731091245331548	28.75335684017493	-4.731062539929979E-5	-1.2507158614806193E-5	-7.261583671381108E-6	-4.324866066494123E-6	-4.6427464759727375E-6	-4.009256898544763E-6	-4.3168477672798835E-6
304.89550575816315	41.14609641209245	39.025365954265	27.05198752582073	30.025372666972025	30.539539575576782	28.89813410964879	28.728403565402214	-4.73932384934598E-5	-1.253535773528046E-5	-7.273131460797512E-6	-4.402246520146286E-6	-4.6826797405295225E-6	-4.049039272727351E-6	-4.328553445124436E-6
305.82927909314355	41.21501256432384	39.19092492510875	27.07010139077902	30.059705404298647	30.677674014535214	28.977911783890292	28.975849167658733	-4.7454563024173124E-5	-1.2569209550469676E-5	-7.358250571817967E-6	-4.364835401275609E-6	-4.7545981829322535E-6	-4.074978381091992E-6	-4.233755691594585E-6
306.7630939426395	41.508813980966806	39.34775425928334	27.265663731098176	30.22309116699866	30.566857962972588	29.027731386097994	28.76371017556924	-4.751309889795331E-5	-1.2624881809477495E-5	-7.412896103813836E-6	-4.372693327856314E-6	-4.861464994606262E-6	-3.969608441889633E-6	-4.370098954154658E-6
307.69684969830286	41.70806773006916	39.41876096278429	27.29893881380558	30.276854722627572	30.74231730732653	29.1126671067693	28.994653112040115	-4.7597235742423384E-5	-1.2661283545616693E-5	-7.391719566254276E-6	-4.444924105854596E-6	-4.833365975547582E-6	-3.976654948927534E-6	-4.25002300865414E-6
308.6306162139158	41.881830737926066	39.549668158094086	27.334026593714952	30.340271379266465	30.781670947869618	29.286108682101425	29.126994703251583	-4.767521892198932E-5	-1.271919823505211E-5	-7.5057798067554E-6	-4.4942190587198005E-6	-4.830926388537163E-6	-4.0264396608294905E-6	-4.432299812904864E-6
309.5644187054611	42.082221827469766	39.63846631720662	27.474727369099856	30.473657933729037	30.827549339168602	29.08998795327815	29.170608343986366	-4.7712541851847184E-5	-1.2791370329010194E-5	-7.482006043690322E-6	-4.526092196067394E-6	-4.8140331783674E-6	-4.083219183649469E-6	-4.424211592074371E-6
310.4981866228556	42.22028456814587	39.71226581931114	27.55968047082424	30.521279751190118	30.845409865180653	29.389917654069986	29.14254079071375	-4.782642087429673E-5	-1.2800589669332419E-5	-7.508032371209618E-6	-4.482995257898707E-6	-4.903009739186444E-6	-4.170930959884468E-6	-4.422449667795884E-6
311.43198453974475	42.34482443612069	39.84475530808171	27.671139577776195	30.503587079899653	31.017245180077023	29.300371216779407	29.315246192881695	-4.786371391363707E-5	-1.2856673085642344E-5	-7.553398467372827E-6	-4.5241710081512425E-6	-4.883693897151083E-6	-4.1564167208403086E-6	-4.415831543642812E-6
312.36582417392526	42.51545566692948	39.98201841302216	27.756800700724124	30.650225853281363	31.113112022479374	29.635305145247415	29.43928222874036	-4.789254302458348E-5	-1.2840093107651735E-5	-7.612448529204901E-6	-4.568723017136668E-6	-4.879497023235386E-6	-4.128959407133273E-6	-4.399073041221857E-6
